               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/fish_mAP,metrics/jellyfish_mAP, metrics/penguin_mAP,  metrics/puffin_mAP,   metrics/shark_mAP,metrics/starfish_mAP,metrics/stingray_mAP, metrics/fish_mAP_50,metrics/jellyfish_mAP_50,metrics/penguin_mAP_50,metrics/puffin_mAP_50,metrics/shark_mAP_50,metrics/starfish_mAP_50,metrics/stingray_mAP_50
                 153,            0.024001,           0.0036809,           0.0011454,             0.81337,             0.75599,              0.7943,             0.48026,            0.037662,           0.0049139,            0.005775,            0.004984,            0.004984,            0.004984,             0.48057,               0.574,              0.3412,             0.33442,             0.50751,             0.59991,             0.52425,             0.83603,               0.949,             0.70732,             0.68087,             0.77176,             0.80793,             0.80719
                 154,            0.023153,           0.0037067,           0.0010664,             0.80413,             0.77096,             0.78667,             0.47635,            0.037309,           0.0049446,           0.0057984,            0.004951,            0.004951,            0.004951,              0.4856,             0.57735,             0.34936,             0.33059,              0.4883,             0.58024,             0.52298,             0.84402,             0.95169,             0.70953,              0.6533,             0.75892,             0.80871,             0.78053
                 155,            0.023753,           0.0034841,           0.0011208,             0.82208,             0.74638,             0.77974,             0.47441,            0.037848,           0.0049738,            0.005811,            0.004918,            0.004918,            0.004918,             0.48972,             0.56089,             0.34189,             0.29123,             0.50018,              0.6049,             0.53209,             0.84324,             0.94924,             0.71165,             0.57501,              0.7774,             0.81721,             0.78442
                 156,            0.023211,           0.0037242,           0.0010873,             0.81999,             0.74806,             0.79326,             0.47719,            0.037637,           0.0050102,           0.0056116,            0.004885,            0.004885,            0.004885,             0.48536,             0.56297,             0.33008,             0.31909,             0.48973,             0.61783,              0.5353,             0.83389,             0.94414,             0.76538,             0.62722,             0.77093,             0.84115,             0.77015
                 157,            0.022809,           0.0036433,           0.0011629,             0.82539,              0.7445,             0.77864,             0.47457,            0.037762,           0.0049793,           0.0059597,            0.004852,            0.004852,            0.004852,             0.49288,             0.55625,             0.33055,             0.29641,             0.48209,             0.63292,             0.53088,             0.85183,             0.95287,             0.73649,             0.55945,             0.74156,             0.83155,             0.77678
                 158,            0.023252,           0.0037717,           0.0010159,             0.83431,             0.74482,             0.78507,             0.47367,            0.037653,           0.0049232,           0.0057799,            0.004819,            0.004819,            0.004819,               0.489,             0.56609,             0.34176,              0.3105,             0.46741,              0.6108,             0.53011,             0.85358,              0.9483,             0.71828,             0.64266,             0.72428,             0.82455,             0.78387
                 159,            0.023223,           0.0035421,           0.0013107,             0.83176,             0.73868,             0.78595,             0.47825,            0.037934,           0.0049833,           0.0056074,            0.004786,            0.004786,            0.004786,             0.48174,             0.56432,             0.32072,             0.29519,             0.49575,             0.63987,             0.55019,             0.85107,             0.93872,             0.71071,             0.62109,             0.74329,             0.83758,             0.79922
                 160,            0.023593,           0.0033123,           0.0011047,             0.79876,             0.75484,             0.78065,             0.46987,            0.037627,           0.0051191,           0.0054143,            0.004753,            0.004753,            0.004753,             0.48304,             0.53135,             0.31688,             0.30987,             0.45959,             0.62474,             0.56362,             0.83113,             0.93318,             0.72704,             0.61066,             0.72863,             0.83605,             0.79785
                 161,            0.023782,            0.003731,            0.001121,             0.79999,             0.74611,             0.76807,             0.46398,            0.038433,           0.0050991,           0.0054919,             0.00472,             0.00472,             0.00472,             0.47378,             0.49445,             0.31669,             0.27767,             0.49774,             0.64466,             0.54284,             0.83121,             0.94009,             0.70509,              0.5555,             0.71233,             0.84529,             0.78695
                 162,            0.023108,           0.0036924,           0.0011373,             0.81185,             0.75853,             0.78391,             0.47173,             0.03793,           0.0049931,           0.0053618,            0.004687,            0.004687,            0.004687,             0.48171,             0.53524,             0.31084,             0.32573,             0.50617,             0.61553,             0.52691,             0.84224,             0.94536,             0.70795,              0.6268,             0.72536,             0.85207,             0.78761
                 163,            0.022712,           0.0035258,           0.0011122,             0.82966,             0.74785,             0.79412,             0.48115,            0.037969,            0.005019,           0.0052707,            0.004654,            0.004654,            0.004654,             0.47118,             0.52936,             0.29915,              0.3548,             0.51051,             0.64279,             0.56027,             0.82961,             0.93117,             0.70675,             0.66096,             0.76588,             0.85262,             0.81187
                 164,            0.023705,           0.0038766,           0.0010327,             0.81697,             0.76978,             0.79316,             0.48384,            0.037528,           0.0049761,            0.005189,            0.004621,            0.004621,            0.004621,               0.472,             0.56715,             0.30803,             0.36025,             0.48022,             0.62667,              0.5726,             0.83067,             0.94415,             0.66981,             0.69612,             0.74762,             0.85142,             0.81233
                 165,            0.022678,           0.0035774,           0.0010798,             0.83003,             0.76879,             0.79921,             0.48093,            0.037411,           0.0049267,           0.0049929,            0.004588,            0.004588,            0.004588,             0.47637,             0.54304,             0.32449,             0.36138,             0.49916,             0.61802,             0.54409,             0.84192,             0.95312,             0.70858,             0.70137,             0.73827,             0.85387,             0.79737
                 166,            0.023269,            0.003613,            0.001076,             0.82026,             0.76784,             0.80239,             0.48709,            0.037096,           0.0049952,           0.0049834,            0.004555,            0.004555,            0.004555,             0.48542,             0.54292,             0.34697,             0.33481,             0.52039,             0.61105,             0.56805,             0.84282,             0.94341,             0.75049,             0.64503,             0.78915,             0.84958,             0.79622
                 167,            0.022195,           0.0035687,           0.0010681,             0.86835,             0.73626,             0.80985,             0.48926,            0.037299,           0.0050339,           0.0050497,            0.004522,            0.004522,            0.004522,             0.48399,             0.53901,             0.34297,              0.3381,             0.52065,             0.62166,             0.57846,             0.84588,             0.94409,             0.75485,             0.64965,               0.801,             0.85481,             0.81868
                 168,             0.02356,           0.0037011,           0.0010475,             0.82527,             0.75475,             0.78725,             0.48069,            0.037841,           0.0051086,            0.005178,            0.004489,            0.004489,            0.004489,             0.48958,             0.57746,             0.34217,             0.30536,             0.47081,             0.63936,              0.5401,             0.84325,             0.94786,              0.7669,             0.57708,             0.72127,             0.85626,             0.79811
                 169,            0.021718,           0.0035666,           0.0011328,             0.84874,             0.74998,             0.80057,             0.48751,            0.037429,           0.0050428,           0.0051757,            0.004456,            0.004456,            0.004456,             0.49463,              0.5662,             0.35241,              0.3211,             0.48127,             0.65052,             0.54647,             0.85159,             0.95808,             0.76032,             0.61242,             0.75928,             0.85637,             0.80594
                 170,            0.022562,           0.0035093,          0.00097641,              0.8291,             0.75681,              0.8035,             0.49398,            0.037015,           0.0049896,           0.0051496,            0.004423,            0.004423,            0.004423,             0.49698,              0.5539,             0.34777,             0.33165,             0.51417,             0.63626,             0.57709,              0.8497,             0.93672,             0.75251,             0.63812,              0.7942,             0.85176,              0.8015
                 171,            0.022677,           0.0038693,            0.000927,             0.84505,             0.75563,             0.80338,              0.4898,            0.037205,           0.0049616,            0.005075,             0.00439,             0.00439,             0.00439,             0.49742,             0.55719,             0.33628,             0.32317,             0.50842,             0.63749,             0.56863,             0.84934,             0.94036,             0.73665,             0.63953,             0.78818,             0.85143,             0.81818
                 172,            0.021016,           0.0034046,           0.0010642,             0.83408,             0.74995,             0.78937,              0.4808,             0.03709,             0.00499,            0.005204,            0.004357,            0.004357,            0.004357,             0.50028,              0.5266,             0.32189,             0.32119,             0.51175,             0.64118,             0.54272,             0.85404,             0.93171,             0.69197,             0.63607,             0.75929,             0.85114,             0.80137
                 173,            0.021362,           0.0034216,          0.00097218,             0.81939,             0.77497,             0.80098,             0.48574,            0.037248,            0.005056,           0.0049749,            0.004324,            0.004324,            0.004324,             0.48269,             0.51766,             0.33504,              0.3447,             0.51293,              0.6282,             0.57897,             0.83528,              0.9328,             0.72546,             0.68394,             0.77074,             0.83591,             0.82275
                 174,            0.022272,           0.0034466,           0.0010086,             0.84405,             0.76338,             0.79757,             0.48834,            0.037082,           0.0049803,           0.0049767,            0.004291,            0.004291,            0.004291,             0.49728,             0.53273,             0.33294,              0.3405,             0.50201,             0.65018,             0.56273,             0.85633,             0.93136,             0.73942,              0.6456,             0.75837,             0.84412,             0.80782
                 175,            0.022497,           0.0038027,           0.0010356,             0.80697,             0.79699,             0.79782,             0.48645,            0.036865,           0.0050098,           0.0050835,            0.004258,            0.004258,            0.004258,             0.49259,              0.5481,             0.34764,             0.34046,             0.49205,              0.6262,             0.55809,              0.8563,              0.9358,             0.74837,             0.64233,             0.76191,             0.84425,             0.79581
                 176,            0.022551,           0.0034523,           0.0010252,             0.83935,             0.75878,             0.78671,             0.48384,            0.037286,            0.004969,           0.0051598,            0.004225,            0.004225,            0.004225,             0.49601,             0.55335,              0.3301,             0.32665,             0.50373,             0.61963,             0.55738,             0.85683,             0.94141,             0.73614,             0.61269,             0.72484,             0.82578,             0.80924
                 177,            0.022145,           0.0035898,           0.0011133,             0.79742,             0.78742,             0.78627,              0.4863,            0.037039,           0.0049868,           0.0049012,            0.004192,            0.004192,            0.004192,             0.49499,             0.56082,             0.31672,             0.34507,              0.5154,             0.61855,             0.55256,              0.8583,               0.935,             0.69942,             0.64869,              0.7403,             0.81559,             0.80659
                 178,            0.022236,           0.0035298,           0.0010249,             0.84046,             0.76897,             0.79026,             0.48743,            0.037245,           0.0050695,           0.0050313,            0.004159,            0.004159,            0.004159,             0.48716,             0.55511,             0.31874,             0.34641,              0.5157,             0.61847,             0.57041,              0.8468,             0.94072,             0.70911,             0.64189,             0.77672,             0.80753,             0.80907
                 179,            0.020999,           0.0033196,           0.0009464,             0.83043,              0.7586,               0.783,             0.48166,            0.037416,           0.0050758,           0.0050946,            0.004126,            0.004126,            0.004126,             0.49416,             0.55509,             0.33121,             0.31027,             0.52509,             0.63211,             0.52368,             0.85503,             0.95164,             0.72226,             0.59214,             0.73082,             0.82001,             0.80908
                 180,            0.021521,           0.0034388,          0.00097666,             0.82286,             0.77473,              0.7839,             0.47742,             0.03744,           0.0050823,           0.0051824,            0.004093,            0.004093,            0.004093,             0.49309,             0.54719,             0.31367,             0.31213,             0.51801,             0.62393,             0.53391,             0.84972,              0.9515,             0.69286,             0.58978,             0.77453,             0.82198,             0.80693
                 181,            0.022595,           0.0034952,          0.00093506,              0.8323,              0.7606,             0.79921,             0.48536,            0.037344,           0.0050461,           0.0049588,             0.00406,             0.00406,             0.00406,             0.49263,             0.57438,             0.33154,              0.3257,             0.49631,             0.63001,             0.54697,             0.85096,             0.94853,             0.72139,             0.64599,             0.79448,              0.8225,             0.81062
                 182,            0.022287,           0.0037086,          0.00095005,             0.81905,                0.77,             0.79514,             0.48486,            0.037654,            0.005061,            0.004879,            0.004027,            0.004027,            0.004027,             0.49139,             0.57052,             0.32018,             0.30712,             0.51427,             0.63755,             0.55297,             0.85563,             0.94805,             0.73123,             0.61535,             0.79215,             0.82303,             0.80054
                 183,            0.021638,           0.0034094,           0.0010471,             0.83635,             0.77484,             0.79592,              0.4834,            0.037392,           0.0050911,           0.0048914,            0.003994,            0.003994,            0.003994,             0.48826,             0.57317,              0.3211,             0.31722,             0.52288,             0.62262,             0.53853,             0.84709,             0.95459,             0.74267,              0.6085,             0.79793,             0.82323,             0.79744
                 184,            0.022449,           0.0033838,          0.00097473,             0.84039,             0.76679,             0.79359,             0.47888,            0.037853,           0.0050545,           0.0048955,            0.003961,            0.003961,            0.003961,             0.48318,             0.55345,             0.32118,             0.31824,             0.52126,             0.61936,             0.53549,             0.84476,             0.94614,             0.75882,             0.61494,             0.78307,             0.82419,             0.78323
                 185,            0.021317,           0.0033562,          0.00081215,             0.82749,              0.7713,              0.7992,             0.48721,            0.037227,           0.0050737,           0.0048578,            0.003928,            0.003928,            0.003928,             0.48514,             0.54698,             0.34531,             0.34563,             0.52204,             0.63083,             0.53455,             0.83538,             0.94729,             0.76079,             0.62216,             0.78034,             0.85025,             0.79817
                 186,            0.022447,           0.0034966,           0.0010244,             0.79988,             0.78996,             0.79762,              0.4848,            0.037294,           0.0050756,           0.0051239,            0.003895,            0.003895,            0.003895,             0.47824,             0.54433,             0.34562,             0.34572,               0.515,             0.63481,              0.5299,             0.83362,             0.93824,             0.73803,             0.63463,             0.79544,             0.85168,             0.79168
                 187,              0.0216,           0.0033984,          0.00084033,             0.82519,             0.77148,             0.80592,             0.48787,            0.037083,           0.0050896,           0.0050594,            0.003862,            0.003862,            0.003862,             0.48256,             0.56634,             0.34732,             0.33162,             0.50531,             0.64983,             0.53213,             0.84124,             0.95037,              0.7565,             0.62845,             0.79577,             0.85554,              0.8136
                 188,            0.020954,           0.0033032,          0.00087491,             0.84402,             0.76945,             0.81333,             0.49286,            0.037241,            0.005121,           0.0049761,            0.003829,            0.003829,            0.003829,             0.47756,             0.55543,             0.34111,             0.34464,             0.51075,             0.64589,             0.57467,             0.83599,             0.95314,             0.77127,             0.66297,             0.79809,             0.85246,             0.81936
                 189,            0.021036,           0.0033625,            0.001018,             0.83386,             0.76492,             0.80447,             0.49295,            0.037102,           0.0051497,           0.0050536,            0.003796,            0.003796,            0.003796,              0.4779,             0.55986,             0.33237,             0.34477,             0.52292,             0.64537,             0.56748,             0.82888,             0.95132,             0.75118,             0.62693,             0.81418,             0.84719,             0.81162
                 190,            0.020808,           0.0030502,          0.00078357,             0.83455,             0.76483,             0.80255,             0.48625,            0.037149,           0.0051735,           0.0050821,            0.003763,            0.003763,            0.003763,             0.48158,             0.55585,             0.32168,             0.33794,             0.51486,             0.63215,             0.55969,             0.83088,              0.9532,              0.7383,             0.66725,              0.7726,             0.84916,             0.80647
                 191,            0.020939,           0.0032622,           0.0010222,             0.80409,             0.77627,             0.79992,             0.49126,            0.037257,           0.0052259,           0.0049818,             0.00373,             0.00373,             0.00373,              0.4846,             0.57396,             0.34466,             0.34976,             0.50173,             0.62066,             0.56344,             0.83645,             0.94497,             0.74864,             0.64418,             0.79753,             0.83621,             0.79148
                 192,            0.021339,            0.003492,          0.00091556,               0.781,             0.78628,             0.79105,             0.48165,            0.037274,           0.0052132,           0.0048588,            0.003697,            0.003697,            0.003697,             0.49042,             0.55218,             0.33353,             0.33136,              0.5143,             0.61122,             0.53856,             0.84891,              0.9374,             0.71706,             0.63124,             0.78801,             0.82047,             0.79425
                 193,            0.020997,           0.0033755,          0.00078065,             0.81993,             0.74498,             0.79123,             0.48535,            0.037097,           0.0052135,           0.0049252,            0.003664,            0.003664,            0.003664,              0.4908,             0.54398,             0.32784,             0.34171,             0.51526,             0.60826,             0.56957,              0.8488,             0.94223,             0.72369,             0.63958,             0.76341,             0.81079,             0.81015
                 194,            0.020789,           0.0035459,          0.00083875,             0.81187,             0.77597,             0.79753,             0.49289,            0.037045,           0.0051565,           0.0049146,            0.003631,            0.003631,            0.003631,              0.4945,             0.57157,             0.33499,               0.318,             0.52408,             0.61983,             0.58726,             0.85845,             0.95129,             0.73852,             0.60368,             0.79867,             0.81407,             0.81802
                 195,            0.021014,           0.0033588,          0.00079644,             0.83586,             0.76792,             0.80718,             0.48867,            0.037039,           0.0051737,           0.0049193,            0.003598,            0.003598,            0.003598,             0.48747,             0.55372,             0.33393,             0.35557,             0.50952,             0.58223,             0.59828,             0.85306,             0.93983,             0.73454,             0.67428,             0.80268,             0.81981,             0.82608
                 196,            0.020859,           0.0033556,          0.00099853,             0.80676,             0.78522,             0.80744,              0.4832,             0.03705,           0.0051622,           0.0052268,            0.003565,            0.003565,            0.003565,             0.48135,             0.55199,             0.31048,             0.36539,             0.50159,             0.60216,             0.56947,             0.84439,             0.93746,             0.75096,             0.68396,             0.79389,             0.82004,             0.82141
                 197,            0.021243,           0.0034165,          0.00087852,              0.8116,             0.79151,             0.81152,             0.49309,            0.036864,           0.0051201,           0.0052668,            0.003532,            0.003532,            0.003532,             0.49099,             0.57723,              0.3429,             0.35905,             0.50247,             0.59409,             0.58488,             0.85173,             0.94849,             0.76468,             0.66347,             0.79794,             0.82159,             0.83273
                 198,            0.020346,           0.0034187,          0.00083316,             0.85054,             0.74875,             0.80147,             0.49242,            0.037016,           0.0051111,           0.0053309,            0.003499,            0.003499,            0.003499,             0.48788,             0.57281,             0.33291,             0.34748,             0.51627,             0.61788,              0.5717,             0.85424,             0.95014,              0.7384,             0.62223,              0.7976,             0.82117,             0.82655
                 199,            0.020705,            0.003498,          0.00070924,             0.85102,             0.73455,             0.79243,             0.48313,            0.037498,           0.0051598,           0.0055711,            0.003466,            0.003466,            0.003466,             0.48714,             0.56034,             0.32161,             0.32683,             0.52041,             0.60638,             0.55919,             0.85004,             0.93779,             0.72977,             0.61736,             0.79184,             0.82142,              0.7988
                 200,            0.020717,           0.0034693,          0.00077848,             0.83992,             0.76346,             0.79428,             0.48116,            0.037396,           0.0052013,           0.0054025,            0.003433,            0.003433,            0.003433,             0.48966,              0.5549,             0.32579,             0.32697,             0.52697,             0.59292,             0.55091,             0.84648,             0.94198,              0.7413,             0.63013,             0.78981,             0.82217,             0.78807
                 201,            0.020471,           0.0032965,          0.00077043,             0.85094,             0.75359,             0.79494,              0.4828,            0.037108,            0.005204,           0.0052679,              0.0034,              0.0034,              0.0034,             0.49147,             0.57453,             0.33074,             0.32055,             0.51538,             0.59995,             0.54694,             0.85724,             0.95322,             0.73428,             0.66025,              0.7497,             0.81689,             0.79297
                 202,            0.020148,           0.0032621,          0.00078395,             0.84469,             0.75242,             0.79485,             0.49346,            0.037478,            0.005154,           0.0053477,            0.003367,            0.003367,            0.003367,             0.49705,             0.56251,             0.33772,             0.31658,             0.52998,             0.63494,             0.57546,             0.85984,             0.95326,             0.72164,               0.615,             0.77956,             0.81839,             0.81624
                 203,            0.020587,           0.0034063,           0.0008219,             0.81449,             0.79328,             0.80098,             0.49212,            0.036875,           0.0051832,           0.0051053,            0.003334,            0.003334,            0.003334,              0.4937,             0.57332,             0.33528,             0.33571,             0.51676,             0.60421,             0.58587,              0.8501,             0.95559,             0.74012,              0.6284,             0.77827,             0.82218,             0.83223
                 204,            0.020544,           0.0033376,          0.00086426,             0.81755,             0.79428,             0.79763,             0.48295,            0.037498,              0.0052,           0.0055152,            0.003301,            0.003301,            0.003301,             0.48426,             0.54419,             0.34899,             0.32787,             0.51829,             0.59736,             0.55971,             0.84422,              0.9415,             0.75724,             0.63989,             0.77624,             0.82228,             0.80204
                 205,            0.020268,           0.0035448,          0.00076325,             0.82399,             0.78074,             0.80345,             0.48934,            0.037159,           0.0051838,           0.0055404,            0.003268,            0.003268,            0.003268,             0.49295,             0.55522,             0.34377,             0.35355,              0.5167,             0.61506,              0.5481,             0.84666,             0.94121,             0.75941,              0.6787,             0.77947,             0.82225,             0.79643
                 206,            0.019391,           0.0031897,          0.00071107,             0.82712,             0.80298,             0.81346,             0.49943,            0.036853,           0.0051151,           0.0054345,            0.003235,            0.003235,            0.003235,             0.49988,             0.57384,             0.35666,             0.36742,             0.50493,             0.61433,             0.57894,             0.86006,              0.9456,             0.75408,             0.70223,             0.78295,             0.82217,             0.82712
                 207,             0.02066,            0.003327,           0.0007138,             0.83951,             0.78943,             0.79949,              0.4981,            0.037114,           0.0051483,           0.0054421,            0.003202,            0.003202,            0.003202,             0.48896,             0.56216,             0.34174,             0.36276,             0.50998,             0.62456,             0.59655,             0.85339,             0.93407,             0.73637,             0.68086,             0.74359,             0.82208,             0.82607
                 208,            0.019627,           0.0032221,          0.00073864,              0.8465,              0.7602,             0.79852,             0.50149,            0.036675,           0.0052021,           0.0054644,            0.003169,            0.003169,            0.003169,             0.49119,             0.57451,              0.3364,             0.35517,             0.50751,             0.62837,             0.61731,             0.84879,             0.93754,             0.72887,             0.66838,             0.75599,               0.822,             0.82803
                 209,            0.020048,           0.0032256,          0.00074687,             0.84147,             0.77881,             0.80167,              0.4948,            0.036941,           0.0052418,           0.0055966,            0.003136,            0.003136,            0.003136,             0.49237,              0.5499,             0.32939,              0.3464,             0.50881,             0.62066,             0.61605,             0.85136,             0.94688,             0.73877,             0.63539,             0.78264,             0.82207,             0.83458
                 210,            0.019939,           0.0031471,          0.00067961,             0.81077,             0.80174,             0.80728,             0.49916,            0.036689,           0.0052444,           0.0056586,            0.003103,            0.003103,            0.003103,             0.49025,             0.56028,             0.32737,             0.36431,             0.53525,             0.61673,             0.59991,             0.84474,             0.94608,             0.76031,              0.6682,             0.77915,             0.82161,             0.83088
                 211,            0.019874,           0.0030665,          0.00077237,             0.82798,             0.77861,             0.80713,             0.49973,            0.036877,            0.005168,           0.0057302,             0.00307,             0.00307,             0.00307,             0.49611,             0.56221,             0.34847,             0.35448,             0.52953,             0.61581,             0.59145,             0.85363,             0.95051,             0.76179,             0.64642,             0.79174,              0.8212,             0.82462
                 212,            0.019218,           0.0031834,          0.00079031,             0.83653,             0.76103,             0.79953,             0.49731,            0.036678,           0.0051689,           0.0056411,            0.003037,            0.003037,            0.003037,             0.49524,             0.57701,             0.35202,             0.35606,             0.53048,             0.60786,             0.56251,             0.85216,             0.95566,             0.72506,             0.63717,             0.79802,             0.81232,             0.81633
                 213,            0.019799,           0.0032297,          0.00083584,               0.842,             0.77145,             0.79911,             0.49444,            0.036872,           0.0051411,           0.0054866,            0.003004,            0.003004,            0.003004,             0.49578,             0.55809,             0.34793,             0.36184,             0.52383,             0.60017,             0.57344,             0.85287,             0.95205,             0.72606,             0.64821,             0.79434,             0.81244,             0.80783
                 214,            0.019158,           0.0030946,           0.0007957,             0.83274,             0.77236,              0.7998,             0.49552,            0.036876,           0.0051636,            0.005565,            0.002971,            0.002971,            0.002971,             0.49605,             0.57181,             0.34344,             0.35713,             0.50988,             0.60355,              0.5868,             0.85121,             0.95361,             0.73447,             0.65126,             0.78432,             0.81347,             0.81029
                 215,            0.019247,           0.0031441,           0.0008701,             0.81061,              0.7945,             0.79912,             0.49333,            0.036893,           0.0051765,           0.0058855,            0.002938,            0.002938,            0.002938,              0.4999,             0.57628,             0.33029,             0.34064,             0.49975,             0.61803,             0.58842,             0.85188,             0.94902,             0.73808,             0.64286,             0.77497,             0.81598,             0.82104
                 216,            0.019171,           0.0031251,           0.0008078,             0.81638,             0.77373,             0.80073,             0.49477,            0.037068,           0.0052282,            0.005841,            0.002905,            0.002905,            0.002905,             0.49893,             0.56712,             0.33107,             0.33594,             0.51044,             0.61454,             0.60533,             0.85324,             0.94814,              0.7238,             0.64608,             0.77902,             0.81809,             0.83671
                 217,            0.019449,           0.0031795,          0.00074847,             0.83017,              0.7685,             0.79148,             0.48437,            0.037285,           0.0052755,            0.005644,            0.002872,            0.002872,            0.002872,             0.49688,             0.54516,             0.33766,             0.32737,              0.5035,             0.60157,             0.57843,             0.85112,             0.94621,             0.73124,             0.61765,             0.75097,             0.81583,             0.82734
                 218,            0.019292,           0.0032217,          0.00075488,             0.82144,             0.79405,             0.79858,             0.49543,            0.037042,           0.0052343,           0.0056269,            0.002839,            0.002839,            0.002839,             0.49321,             0.55604,             0.33802,             0.34804,             0.51877,             0.62159,             0.59234,             0.84975,             0.94673,             0.72085,             0.63415,             0.79271,             0.81584,             0.83006
                 219,            0.019522,           0.0030015,          0.00077607,             0.83063,             0.78914,              0.8029,             0.49728,            0.036945,           0.0052519,           0.0058234,            0.002806,            0.002806,            0.002806,             0.49267,             0.55938,             0.33936,             0.35923,             0.50954,             0.63519,             0.58564,             0.84836,             0.94798,             0.75716,             0.63601,             0.79147,              0.8158,             0.82352
                 220,            0.019087,           0.0031357,          0.00074695,             0.80679,             0.78262,             0.80014,             0.48843,            0.037093,           0.0052973,           0.0057411,            0.002773,            0.002773,            0.002773,             0.49983,             0.56839,             0.33002,             0.35486,             0.49865,             0.59623,             0.57106,             0.85693,             0.95297,             0.71748,             0.64435,             0.78295,              0.8127,             0.83359
                 221,             0.01937,           0.0030411,          0.00063286,             0.81017,             0.77866,             0.79848,             0.49223,            0.037169,            0.005302,           0.0058334,             0.00274,             0.00274,             0.00274,             0.49135,              0.5743,             0.33832,             0.36377,             0.49227,             0.61007,             0.57555,             0.84227,             0.94724,             0.73983,             0.65396,             0.76505,             0.81583,             0.82517
                 222,            0.019197,           0.0031551,          0.00073545,             0.80298,             0.78513,             0.80641,             0.49274,            0.036994,           0.0052794,           0.0058206,            0.002707,            0.002707,            0.002707,             0.48887,             0.56424,             0.33946,             0.37022,             0.50568,             0.60729,             0.57344,             0.84538,             0.94211,             0.74218,             0.68582,             0.78721,             0.82053,             0.82162
                 223,            0.019784,           0.0032728,          0.00076885,             0.81916,             0.78025,             0.80307,             0.49352,            0.036783,           0.0052698,           0.0057022,            0.002674,            0.002674,            0.002674,             0.48914,             0.57202,             0.34485,             0.35952,             0.49987,             0.60792,             0.58133,             0.84584,             0.94792,             0.74264,             0.65804,             0.78447,             0.82055,             0.82201
                 224,            0.018964,           0.0031001,          0.00076714,             0.84433,             0.74315,             0.80058,             0.49684,             0.03671,           0.0052757,           0.0057534,            0.002641,            0.002641,            0.002641,              0.4932,             0.58281,             0.34695,             0.34765,              0.5276,             0.60983,             0.56981,              0.8512,             0.95544,             0.72846,             0.63723,             0.79373,             0.81913,             0.81889
                 225,            0.019348,            0.003078,          0.00066625,             0.83383,             0.75076,             0.80218,             0.49386,            0.036664,           0.0052816,           0.0060361,            0.002608,            0.002608,            0.002608,             0.49126,             0.57281,             0.33424,             0.35015,             0.51674,             0.62801,             0.56379,             0.84767,             0.95255,             0.73551,             0.65115,             0.79538,              0.8167,             0.81629
                 226,            0.018661,            0.003154,          0.00066048,             0.81456,              0.7647,             0.79631,              0.4972,            0.036489,           0.0052628,           0.0059762,            0.002575,            0.002575,            0.002575,             0.49043,               0.585,             0.34083,             0.34277,             0.50823,              0.6281,             0.58502,             0.84407,             0.95356,             0.73594,             0.62427,             0.77569,             0.81788,             0.82274
                 227,            0.019152,           0.0031689,          0.00063636,             0.82833,             0.76988,             0.80534,             0.50155,            0.036624,           0.0052427,           0.0056141,            0.002542,            0.002542,            0.002542,             0.50261,             0.57476,             0.34671,             0.35791,             0.51531,             0.62473,             0.58882,             0.85176,             0.95048,             0.75382,             0.66475,             0.77209,             0.81899,             0.82546
                 228,            0.018787,           0.0030728,          0.00068219,             0.81825,             0.77093,             0.79811,             0.49623,            0.036732,           0.0052572,           0.0056524,            0.002509,            0.002509,            0.002509,             0.49501,             0.56753,              0.3459,             0.35997,             0.51363,             0.62313,             0.56846,             0.84581,             0.94637,             0.74292,             0.65181,             0.77971,             0.81378,             0.80634
                 229,            0.019158,           0.0032285,          0.00057498,             0.82619,             0.74996,             0.78946,             0.49565,            0.036751,           0.0052631,           0.0055623,            0.002476,            0.002476,            0.002476,             0.49557,             0.57931,             0.34649,             0.34817,             0.50235,             0.61761,             0.58006,             0.84505,             0.94771,             0.73624,             0.64158,             0.74113,             0.81257,              0.8019
                 230,            0.018295,           0.0030136,          0.00067009,             0.79726,             0.78663,             0.79939,             0.50105,            0.036486,           0.0052866,           0.0053652,            0.002443,            0.002443,            0.002443,             0.49893,             0.58383,             0.34719,             0.35559,             0.52223,             0.61473,             0.58485,             0.84345,             0.95098,             0.74253,             0.65027,             0.77775,             0.81027,             0.82047
                 231,            0.018127,           0.0031694,          0.00061854,             0.78286,             0.78925,             0.79702,              0.5018,            0.036732,            0.005303,           0.0054524,             0.00241,             0.00241,             0.00241,             0.49314,              0.5741,             0.34842,             0.35801,             0.51606,              0.6381,             0.58476,             0.84249,             0.95504,             0.73187,             0.63972,             0.77558,             0.81218,             0.82228
                 232,            0.018169,           0.0032424,           0.0005353,             0.80881,             0.77168,             0.79408,             0.49837,            0.036964,           0.0053146,           0.0054824,            0.002377,            0.002377,            0.002377,             0.49364,             0.58062,             0.34613,             0.34841,             0.50952,             0.63141,             0.57889,             0.84557,              0.9556,             0.72643,             0.62942,             0.77212,             0.81551,             0.81392
