               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/fish_mAP,metrics/jellyfish_mAP, metrics/penguin_mAP,  metrics/puffin_mAP,   metrics/shark_mAP,metrics/starfish_mAP,metrics/stingray_mAP, metrics/fish_mAP_50,metrics/jellyfish_mAP_50,metrics/penguin_mAP_50,metrics/puffin_mAP_50,metrics/shark_mAP_50,metrics/starfish_mAP_50,metrics/stingray_mAP_50
                  79,            0.034988,           0.0050409,           0.0024389,             0.78305,             0.74806,             0.77269,             0.44242,             0.03979,           0.0047693,           0.0054601,            0.007426,            0.007426,            0.007426,             0.45265,             0.56804,             0.29394,             0.24519,             0.46969,             0.54653,             0.52092,             0.82157,             0.94152,             0.68008,              0.5721,             0.75172,             0.82831,             0.81352
                  80,              0.0332,           0.0050585,            0.002143,              0.7566,             0.73899,             0.74757,             0.44168,            0.040254,           0.0048235,           0.0057593,            0.007393,            0.007393,            0.007393,             0.44293,             0.54801,             0.29161,             0.22223,             0.44549,             0.58166,              0.5598,             0.80408,             0.93812,             0.68779,             0.53166,             0.69558,             0.80094,              0.7748
                  81,            0.034322,           0.0052529,           0.0022078,             0.77882,              0.7551,             0.75794,             0.44297,            0.039404,           0.0047657,           0.0058955,             0.00736,             0.00736,             0.00736,             0.45747,             0.54926,             0.29195,             0.22025,             0.45106,             0.54582,             0.58501,             0.81558,             0.93705,             0.68745,             0.51702,             0.75846,              0.7691,             0.82092
                  82,            0.033642,           0.0054292,             0.00193,              0.7919,             0.73172,             0.76483,             0.44775,            0.038928,           0.0047571,            0.005419,            0.007327,            0.007327,            0.007327,             0.45931,             0.54102,             0.28507,             0.24266,             0.45641,             0.56556,             0.58423,             0.81743,             0.94086,             0.65205,             0.55279,               0.769,             0.79954,             0.82212
                  83,            0.034573,           0.0052199,           0.0021963,             0.81939,              0.6963,             0.75625,             0.42545,            0.040801,           0.0047718,           0.0053351,            0.007294,            0.007294,            0.007294,             0.44806,             0.49601,             0.27233,             0.22171,             0.43946,             0.56522,             0.53535,             0.82284,             0.92666,             0.64147,             0.54099,             0.77586,             0.77497,             0.81098
                  84,            0.035297,           0.0048461,           0.0020767,             0.81074,             0.72791,             0.75597,              0.4384,            0.039371,           0.0047794,           0.0049849,            0.007261,            0.007261,            0.007261,             0.46689,             0.54966,              0.2959,             0.20974,             0.46401,             0.55408,             0.52854,             0.82455,             0.93665,             0.70169,             0.48889,             0.78199,             0.75806,                 0.8
                  85,             0.03419,           0.0051758,           0.0023317,             0.76938,             0.75432,             0.75809,             0.43033,            0.040833,           0.0047604,           0.0052281,            0.007228,            0.007228,            0.007228,              0.4391,             0.50048,             0.28246,              0.2198,             0.44678,             0.59575,             0.52791,             0.82157,             0.93055,             0.64198,             0.50348,             0.76151,             0.82783,              0.8197
                  86,            0.035629,           0.0054986,           0.0021079,             0.78041,             0.74291,             0.76246,             0.43619,            0.039833,           0.0047546,           0.0053414,            0.007195,            0.007195,            0.007195,             0.45932,             0.55986,             0.27736,             0.21059,             0.44333,             0.56975,             0.53311,             0.81438,             0.92594,             0.65312,               0.459,             0.77166,             0.85994,             0.85318
                  87,            0.034093,           0.0052546,           0.0019585,             0.75021,             0.73257,             0.74607,             0.42056,            0.040093,           0.0047024,           0.0056844,            0.007162,            0.007162,            0.007162,             0.45123,             0.45774,             0.26751,             0.20142,             0.46189,             0.53693,             0.56716,              0.8255,             0.90978,             0.63417,             0.48545,             0.72925,             0.77883,             0.85953
                  88,            0.033625,           0.0055936,           0.0019197,              0.7928,              0.7113,             0.76424,             0.43837,            0.039011,            0.004641,           0.0055789,            0.007129,            0.007129,            0.007129,             0.47404,             0.53858,             0.27388,             0.24587,             0.44258,             0.54781,             0.54579,             0.83397,             0.93738,             0.66548,             0.56563,             0.72913,             0.81106,             0.80701
                  89,            0.033265,           0.0054381,           0.0017177,             0.77067,             0.74219,             0.76574,             0.43626,             0.03957,           0.0047001,           0.0052393,            0.007096,            0.007096,            0.007096,             0.45441,             0.52566,             0.27146,             0.23921,             0.47085,             0.55183,              0.5404,             0.82938,             0.93502,             0.66212,             0.57756,             0.76033,             0.81414,             0.78161
                  90,            0.033759,           0.0051163,           0.0022765,             0.79113,             0.72198,             0.75503,              0.4364,            0.040077,           0.0047083,           0.0053755,            0.007063,            0.007063,            0.007063,             0.45613,             0.53799,             0.28032,             0.22819,             0.46489,             0.53424,             0.55301,             0.82748,             0.92225,             0.65331,             0.56063,             0.76005,             0.74995,             0.81156
                  91,            0.032808,           0.0050873,            0.002047,             0.78893,             0.71852,              0.7601,             0.44415,            0.040229,           0.0047729,            0.006168,             0.00703,             0.00703,             0.00703,             0.45004,             0.52965,             0.28903,             0.24626,             0.49453,             0.55954,             0.53996,             0.81538,             0.93939,             0.65456,             0.57778,             0.78467,             0.72319,             0.82571
                  92,            0.033141,           0.0050354,           0.0019339,             0.79528,             0.70464,             0.75285,             0.41648,            0.040677,           0.0047241,           0.0064042,            0.006997,            0.006997,            0.006997,             0.44661,             0.54273,             0.27631,             0.24504,             0.39599,              0.4709,             0.53776,              0.8224,             0.93698,             0.65218,             0.58999,              0.7217,             0.76815,             0.77856
                  93,            0.034119,           0.0051702,           0.0017873,              0.8169,             0.68222,             0.75363,             0.42175,             0.04081,            0.004738,           0.0058544,            0.006964,            0.006964,            0.006964,             0.45296,             0.47529,             0.26366,              0.2291,             0.46107,             0.54439,             0.52578,             0.83067,             0.92257,             0.65355,             0.55785,              0.7531,             0.75907,              0.7986
                  94,            0.034537,            0.005267,           0.0018954,             0.81137,             0.70158,             0.76525,             0.43931,             0.04031,           0.0047497,           0.0054042,            0.006931,            0.006931,            0.006931,             0.46186,             0.50349,             0.29221,             0.25004,             0.44719,             0.55533,             0.56508,             0.83085,             0.92254,             0.66917,             0.61588,              0.7772,             0.76299,             0.77811
                  95,            0.032619,            0.005042,           0.0018536,             0.78907,             0.71747,             0.76445,              0.4351,            0.040668,           0.0047848,           0.0049566,            0.006898,            0.006898,            0.006898,             0.45632,             0.51196,             0.27534,             0.22273,             0.45981,              0.5626,              0.5569,              0.8261,             0.93452,             0.68161,             0.54653,             0.78637,             0.78408,              0.7919
                  96,             0.03187,            0.004889,           0.0018715,             0.81959,             0.70843,             0.76526,             0.44111,            0.039861,           0.0048052,           0.0050872,            0.006865,            0.006865,            0.006865,             0.45745,             0.53945,             0.29248,             0.22129,             0.47751,             0.55951,              0.5401,             0.82463,             0.92603,             0.68913,             0.56084,             0.79122,             0.77085,             0.79408
                  97,            0.033151,           0.0051435,           0.0016906,             0.81418,             0.72289,             0.76573,             0.42527,            0.040114,           0.0048023,            0.005546,            0.006832,            0.006832,            0.006832,             0.43789,             0.50722,             0.29868,             0.24482,             0.45439,             0.49651,             0.53739,             0.81053,             0.91161,             0.70369,             0.58802,             0.77326,             0.75051,             0.82252
                  98,            0.033516,           0.0050749,           0.0017215,              0.8161,             0.72214,             0.75578,             0.43362,             0.03979,           0.0048019,           0.0050208,            0.006799,            0.006799,            0.006799,             0.46288,             0.51675,             0.28293,             0.22473,             0.47378,             0.52405,             0.55019,             0.82649,             0.90009,             0.66325,             0.55802,             0.81414,             0.75436,             0.77412
                  99,            0.030892,           0.0048217,           0.0020527,             0.78734,             0.73349,             0.75857,             0.43409,            0.040054,           0.0048063,           0.0051321,            0.006766,            0.006766,            0.006766,             0.45393,             0.50911,              0.2751,             0.22984,             0.48424,             0.55758,             0.52883,             0.82454,             0.92043,             0.68437,             0.53311,             0.78469,             0.78606,             0.77683
                 100,            0.033917,             0.00527,            0.001709,             0.79955,             0.70174,             0.74999,             0.42986,            0.039474,           0.0048374,            0.005765,            0.006733,            0.006733,            0.006733,             0.45169,             0.57425,             0.31254,             0.20677,             0.45487,             0.48576,             0.52311,             0.82674,             0.93294,             0.68255,             0.49603,             0.76925,             0.75558,             0.78684
                 101,             0.03314,           0.0049797,           0.0018674,             0.80913,             0.72048,             0.75341,              0.4213,            0.039659,           0.0047699,           0.0059773,              0.0067,              0.0067,              0.0067,             0.47109,             0.50883,             0.29019,             0.23215,             0.45822,              0.4784,             0.51025,             0.83102,             0.93396,             0.68481,             0.57721,             0.76808,             0.72114,             0.75765
                 102,            0.033521,           0.0050072,           0.0019627,             0.77619,             0.71182,             0.75927,             0.43258,            0.039332,           0.0048361,           0.0057692,            0.006667,            0.006667,            0.006667,             0.45781,             0.53752,             0.29054,             0.23803,             0.46864,             0.53887,             0.49665,              0.8198,             0.92769,             0.66412,             0.53558,             0.77531,             0.79234,             0.80008
                 103,            0.033115,           0.0051991,           0.0017459,             0.77257,             0.72462,             0.75175,             0.42342,            0.040085,           0.0048168,           0.0057535,            0.006634,            0.006634,            0.006634,              0.4416,             0.51294,             0.27892,              0.2171,             0.46241,             0.56239,             0.48857,               0.814,              0.9274,             0.63592,             0.53716,             0.76456,             0.80766,             0.77556
                 104,            0.032928,              0.0049,             0.00166,             0.82557,             0.71998,              0.7727,             0.43055,            0.039536,           0.0047462,           0.0056682,            0.006601,            0.006601,            0.006601,             0.45168,             0.51204,             0.29374,             0.24232,             0.44876,             0.56465,             0.50066,             0.82589,             0.92084,             0.68792,             0.58943,             0.74477,             0.82218,             0.81784
                 105,            0.032804,           0.0050804,           0.0020166,             0.83023,             0.69453,             0.77522,             0.43644,            0.040027,           0.0046774,           0.0052675,            0.006568,            0.006568,            0.006568,              0.4488,             0.47497,             0.31029,             0.23614,             0.48298,             0.59594,             0.50592,             0.82689,             0.90961,             0.71712,             0.60611,             0.79653,              0.8071,             0.76316
                 106,            0.032746,            0.005056,           0.0018063,             0.80204,             0.72772,             0.76799,             0.43796,            0.039267,           0.0046579,           0.0054758,            0.006535,            0.006535,            0.006535,             0.46418,             0.52337,             0.31699,             0.23716,             0.48269,             0.53535,             0.50599,             0.83112,             0.93744,             0.70336,             0.61229,              0.7791,             0.76976,             0.74291
                 107,            0.032752,           0.0050543,           0.0015381,             0.78925,             0.73464,             0.76993,             0.44979,            0.039369,           0.0046698,           0.0055509,            0.006502,            0.006502,            0.006502,             0.46533,             0.54289,             0.31637,             0.23457,             0.48833,             0.55518,             0.54588,             0.83721,             0.93871,             0.71556,             0.58515,             0.76513,             0.75277,             0.79495
                 108,            0.032611,           0.0050542,           0.0016726,             0.83826,             0.68682,              0.7664,             0.43657,            0.039901,           0.0047535,           0.0054784,            0.006469,            0.006469,            0.006469,             0.45235,             0.56059,             0.26795,               0.246,             0.45914,             0.55777,             0.51218,              0.8149,             0.94275,             0.69515,              0.5999,             0.76556,             0.75402,             0.79252
                 109,            0.032357,           0.0047351,           0.0016105,              0.7957,             0.72216,             0.77229,              0.4367,            0.040445,           0.0048069,           0.0057682,            0.006436,            0.006436,            0.006436,             0.43507,             0.49328,             0.29374,             0.26475,             0.48785,             0.56815,             0.51402,             0.80847,             0.91273,              0.7086,              0.6495,             0.75583,             0.77845,             0.79245
                 110,             0.03186,           0.0051926,            0.001788,             0.78775,             0.73781,             0.76581,             0.44295,            0.039174,           0.0047226,           0.0058508,            0.006403,            0.006403,            0.006403,             0.45041,             0.55306,             0.30001,             0.26419,             0.47848,             0.53119,             0.52334,             0.80868,             0.94005,             0.70543,             0.59933,             0.77378,             0.76919,             0.76423
                 111,             0.03187,           0.0049205,           0.0019079,             0.80567,             0.73206,             0.76563,             0.44612,            0.038953,           0.0047415,           0.0056907,             0.00637,             0.00637,             0.00637,             0.45147,              0.5581,             0.29634,             0.25667,             0.46583,              0.5624,             0.53204,             0.82545,             0.94998,             0.68556,             0.58701,             0.77047,             0.76696,             0.77401
                 112,            0.031539,           0.0047159,           0.0016393,             0.80042,             0.73371,             0.77593,             0.43551,            0.039579,           0.0047503,           0.0053905,            0.006337,            0.006337,            0.006337,             0.44237,             0.47858,             0.29582,              0.2483,             0.48319,             0.60608,             0.49424,             0.82965,              0.9327,             0.72402,             0.60247,             0.78192,             0.83378,             0.72698
                 113,            0.031188,           0.0048018,           0.0017227,             0.81894,             0.71906,             0.78095,             0.44621,            0.039639,           0.0047375,            0.005283,            0.006304,            0.006304,            0.006304,             0.44283,             0.53439,             0.31065,             0.24749,              0.4758,             0.58614,             0.52615,             0.83086,             0.94243,             0.68346,             0.63092,              0.7715,             0.83503,             0.77248
                 114,            0.031345,           0.0049497,           0.0014063,             0.79168,             0.74849,             0.78214,             0.45148,            0.039666,           0.0046618,           0.0052333,            0.006271,            0.006271,            0.006271,             0.45667,             0.49893,             0.31027,             0.24505,             0.47119,             0.61653,             0.56174,             0.83134,              0.9237,             0.72699,             0.59016,             0.76662,              0.8311,             0.80505
                 115,            0.032475,           0.0049686,           0.0015297,             0.78099,             0.74614,             0.78358,             0.43761,            0.039126,           0.0047462,           0.0051487,            0.006238,            0.006238,            0.006238,             0.45189,             0.55085,             0.32699,             0.20956,              0.4461,             0.56034,             0.51755,             0.82582,             0.94314,             0.73509,             0.57847,             0.76931,             0.85063,             0.78262
                 116,            0.031285,           0.0047762,           0.0016338,             0.82983,             0.71596,             0.78093,             0.44282,            0.039877,           0.0047518,            0.005005,            0.006205,            0.006205,            0.006205,             0.45009,             0.51646,             0.30873,             0.23071,             0.47928,             0.57065,             0.54384,             0.83253,             0.93593,             0.72579,             0.61028,              0.7656,             0.80872,             0.78763
                 117,            0.031157,             0.00482,           0.0014665,             0.78771,             0.72805,             0.76925,             0.43579,            0.039522,           0.0047665,           0.0054095,            0.006172,            0.006172,            0.006172,             0.45803,             0.50591,             0.32699,             0.22845,             0.42102,             0.57974,             0.53036,             0.82842,             0.93286,             0.76053,             0.58774,             0.70632,             0.79269,             0.77619
                 118,            0.031231,           0.0046428,           0.0017952,             0.80879,             0.72178,             0.77349,             0.43423,            0.039855,           0.0047728,           0.0049553,            0.006139,            0.006139,            0.006139,             0.45088,             0.50915,             0.31582,             0.23317,             0.45255,             0.53971,             0.53831,             0.82692,              0.9495,             0.72823,             0.58786,             0.72702,             0.80579,              0.7891
                 119,            0.032089,           0.0049987,           0.0016245,             0.81503,             0.73052,             0.78148,             0.44472,             0.03915,            0.004735,           0.0049764,            0.006106,            0.006106,            0.006106,             0.47437,             0.55937,             0.31519,             0.20134,             0.46297,             0.56834,             0.53148,             0.82903,             0.93941,              0.7266,             0.55911,             0.79437,             0.83475,             0.78708
                 120,             0.03144,           0.0048947,           0.0015907,             0.80835,             0.74582,             0.78554,             0.44936,            0.038765,           0.0047918,           0.0052528,            0.006073,            0.006073,            0.006073,             0.46377,              0.5333,             0.33274,             0.23356,             0.47303,             0.59705,              0.5121,             0.81804,             0.93734,             0.73813,              0.6012,             0.77693,             0.85035,             0.77681
                 121,            0.030789,           0.0046675,           0.0018971,             0.81605,             0.71353,             0.77761,              0.4554,             0.03903,           0.0047466,           0.0054818,             0.00604,             0.00604,             0.00604,             0.45886,             0.51421,             0.31165,             0.24456,             0.47287,             0.63821,             0.54741,             0.82098,             0.90924,             0.71122,             0.58553,             0.77909,             0.86084,             0.77636
                 122,            0.030216,           0.0046741,           0.0013778,             0.81181,             0.73082,             0.78012,             0.45325,            0.038848,           0.0048069,           0.0051904,            0.006007,            0.006007,            0.006007,             0.45887,             0.55071,             0.31296,             0.22951,              0.4633,             0.58312,              0.5743,             0.82258,              0.9369,             0.71382,             0.54145,             0.77879,             0.86296,             0.80431
                 123,            0.031722,           0.0048981,           0.0015644,             0.80348,             0.73817,             0.77909,             0.45588,            0.039217,           0.0047918,           0.0052492,            0.005974,            0.005974,            0.005974,              0.4571,             0.51923,             0.30737,             0.24217,             0.50908,             0.60138,             0.55485,             0.82234,             0.92769,             0.71978,             0.58191,              0.7743,             0.82823,             0.79937
                 124,            0.030855,           0.0048154,           0.0015859,              0.8066,             0.73263,             0.77701,             0.45119,            0.039554,             0.00478,           0.0051957,            0.005941,            0.005941,            0.005941,             0.45387,             0.50526,             0.29809,             0.26385,             0.47424,              0.6136,             0.54944,             0.82415,             0.91723,             0.72822,             0.61776,             0.75699,             0.81845,             0.77628
                 125,            0.030965,           0.0048039,           0.0017948,             0.81336,              0.7292,             0.76695,             0.43925,            0.039913,           0.0048845,           0.0053251,            0.005908,            0.005908,            0.005908,             0.45759,             0.54747,             0.30277,             0.21777,             0.47359,             0.56121,             0.51436,             0.82798,             0.91869,             0.73052,              0.6003,             0.74953,             0.78314,             0.75847
                 126,            0.031665,           0.0048601,           0.0016323,             0.83331,             0.70616,             0.76608,             0.44054,            0.039677,           0.0048246,           0.0054415,            0.005875,            0.005875,            0.005875,             0.46395,             0.52721,             0.29779,             0.21776,              0.4894,             0.54691,             0.54079,             0.83022,             0.92188,             0.73014,             0.59894,             0.75955,             0.74994,             0.77189
                 127,            0.030503,           0.0045917,           0.0013765,             0.80923,             0.73346,             0.76148,             0.44601,            0.038806,           0.0047342,           0.0057349,            0.005842,            0.005842,            0.005842,             0.47944,             0.56202,             0.30492,              0.2184,             0.49396,             0.54326,             0.52008,             0.82899,             0.93243,              0.7008,             0.57248,             0.76064,             0.77859,             0.75641
                 128,            0.029744,            0.004513,           0.0013754,             0.82745,             0.71174,             0.76599,             0.44494,             0.03918,           0.0047461,           0.0059085,            0.005809,            0.005809,            0.005809,             0.46821,              0.5401,              0.3168,             0.22704,              0.4834,             0.58107,             0.49799,             0.82433,             0.92049,              0.7175,             0.58866,             0.76677,             0.79813,             0.74609
                 129,            0.031517,           0.0048419,           0.0014674,             0.80671,             0.72356,             0.76291,              0.4404,            0.039002,           0.0047909,           0.0061088,            0.005776,            0.005776,            0.005776,             0.46514,             0.56638,             0.31579,             0.22907,             0.47585,             0.56153,             0.46903,             0.82345,             0.93722,              0.7084,             0.58063,             0.75057,             0.80142,             0.73867
                 130,            0.030733,           0.0048169,           0.0015294,             0.78256,             0.73187,              0.7621,              0.4315,            0.039579,           0.0047876,           0.0060029,            0.005743,            0.005743,            0.005743,             0.45837,             0.51292,             0.31674,              0.2107,             0.47485,             0.52764,             0.51927,             0.83513,             0.94275,             0.70689,             0.55076,              0.7692,               0.754,             0.77599
                 131,             0.03007,           0.0048562,            0.001597,             0.80729,             0.73822,             0.77637,             0.45102,            0.038961,           0.0047348,           0.0054941,             0.00571,             0.00571,             0.00571,             0.46472,             0.54383,             0.31624,             0.22651,             0.48809,             0.58655,             0.53119,             0.83061,             0.93964,             0.70296,             0.59865,             0.78041,             0.79919,              0.7831
                 132,            0.030622,           0.0047644,           0.0014732,             0.81183,             0.70049,             0.77007,             0.44067,            0.039621,           0.0047907,           0.0061745,            0.005677,            0.005677,            0.005677,             0.46897,             0.48998,             0.31311,             0.22574,             0.48065,             0.57328,             0.53296,             0.83126,             0.92725,             0.70991,              0.5993,             0.76565,             0.78736,             0.76978
                 133,            0.030161,           0.0048153,            0.001507,             0.81941,             0.73153,             0.77279,             0.43686,            0.039351,           0.0048136,           0.0061061,            0.005644,            0.005644,            0.005644,             0.46123,             0.52547,             0.31432,             0.21832,             0.47595,             0.53918,             0.52354,             0.82795,             0.92766,             0.72943,             0.57417,             0.75097,             0.81146,             0.78792
                 134,            0.029882,           0.0047614,           0.0015678,             0.84671,             0.70848,              0.7752,             0.44638,            0.038848,           0.0048368,           0.0053666,            0.005611,            0.005611,            0.005611,             0.46212,             0.52719,             0.32133,             0.22438,             0.47688,             0.56571,             0.54704,             0.83374,             0.93233,              0.7287,             0.60676,             0.74248,             0.80039,             0.78202
                 135,            0.028928,           0.0049458,            0.001278,             0.76839,             0.77568,             0.77844,             0.44526,            0.038957,           0.0048197,           0.0052648,            0.005578,            0.005578,            0.005578,             0.45387,             0.52527,              0.3187,             0.25742,             0.49264,             0.55915,             0.50974,             0.82648,             0.93697,             0.71297,              0.6255,             0.77192,             0.81559,             0.75968
                 136,            0.030135,           0.0048196,            0.001178,             0.80586,              0.7322,             0.77447,             0.44728,            0.039363,           0.0048134,            0.004752,            0.005545,            0.005545,            0.005545,             0.45862,             0.52136,             0.31732,              0.2454,             0.51135,             0.57039,             0.50653,             0.83137,             0.93235,             0.70562,             0.57289,             0.78278,             0.81161,             0.78465
                 137,            0.029726,           0.0047379,           0.0015827,             0.79989,             0.73866,             0.77797,             0.45049,            0.039304,           0.0047997,           0.0048771,            0.005512,            0.005512,            0.005512,             0.46192,             0.55836,             0.31768,             0.22621,             0.49742,             0.59503,             0.49684,             0.82868,             0.94476,             0.71385,             0.57429,             0.77303,             0.83872,             0.77244
                 138,            0.029596,            0.004987,           0.0012438,             0.80326,             0.72125,             0.77827,             0.45753,            0.038914,           0.0048157,           0.0050425,            0.005479,            0.005479,            0.005479,              0.4608,             0.58015,             0.32512,             0.24109,             0.49019,             0.59672,             0.50863,             0.82131,             0.94587,             0.72437,             0.57343,             0.77687,              0.8313,             0.77477
                 139,              0.0307,           0.0050421,            0.001395,              0.7765,             0.76692,             0.77641,             0.45241,            0.039124,           0.0048054,           0.0053726,            0.005446,            0.005446,            0.005446,              0.4553,             0.55527,             0.32745,             0.21773,             0.48474,             0.58606,             0.54031,             0.82439,             0.95066,             0.74097,             0.53601,             0.75937,             0.81804,             0.80544
                 140,            0.029617,           0.0046403,           0.0013418,             0.81326,              0.7298,             0.77708,             0.45571,            0.038993,           0.0047832,           0.0053569,            0.005413,            0.005413,            0.005413,             0.46804,             0.55455,             0.32274,             0.23298,             0.49549,             0.56897,             0.54722,             0.82382,             0.93917,             0.73052,             0.55533,             0.78232,             0.79741,             0.81102
                 141,            0.029398,           0.0047299,           0.0014495,             0.83822,             0.72301,              0.7767,              0.4521,            0.038958,           0.0047838,            0.005098,             0.00538,             0.00538,             0.00538,             0.46677,             0.54376,             0.33282,             0.21929,             0.47658,              0.5844,              0.5411,             0.82695,             0.92919,             0.72031,             0.57311,             0.77829,             0.79566,             0.81342
                 142,            0.029983,           0.0047716,           0.0011739,             0.81987,             0.72216,              0.7773,              0.4443,            0.039293,           0.0048182,            0.005006,            0.005347,            0.005347,            0.005347,             0.45541,             0.55007,             0.31348,             0.23404,              0.4745,             0.56935,             0.51323,             0.82016,             0.93216,             0.71618,             0.57313,              0.7929,             0.78761,             0.81895
                 143,            0.029747,           0.0048276,            0.001443,             0.79346,             0.72608,             0.78119,             0.46425,            0.038785,            0.004772,            0.005371,            0.005314,            0.005314,            0.005314,             0.46602,             0.55889,             0.32888,             0.25329,             0.49904,             0.61216,              0.5315,             0.82591,              0.9409,             0.70861,             0.61478,             0.79337,             0.80587,              0.7789
                 144,            0.029653,           0.0044814,           0.0013282,             0.83251,             0.71435,             0.78564,             0.45235,            0.039426,           0.0047588,            0.005377,            0.005281,            0.005281,            0.005281,             0.46424,             0.51623,             0.31688,             0.25013,             0.49613,             0.57974,             0.54306,             0.82926,             0.90899,             0.72532,             0.62072,             0.78296,             0.81291,             0.81932
                 145,            0.028572,           0.0048166,           0.0013703,             0.79017,             0.75123,             0.77864,             0.44482,             0.03883,           0.0047861,           0.0055719,            0.005248,            0.005248,            0.005248,             0.46983,             0.54033,             0.33036,             0.25707,             0.44425,             0.54963,             0.52226,             0.82652,             0.91483,             0.72235,             0.63159,             0.75444,             0.79964,             0.80112
                 146,            0.029535,           0.0047138,           0.0015323,             0.79353,              0.7459,             0.78258,             0.44687,            0.039262,           0.0048008,           0.0054632,            0.005215,            0.005215,            0.005215,             0.46861,             0.51798,             0.33114,             0.25482,             0.45353,              0.5924,             0.50958,             0.82157,             0.91571,             0.72327,             0.62391,             0.75679,             0.82916,             0.80768
                 147,            0.028561,           0.0045343,           0.0013096,             0.78539,             0.76645,             0.78075,              0.4386,            0.039166,            0.004809,           0.0054557,            0.005182,            0.005182,            0.005182,             0.47024,             0.54196,             0.31789,             0.23494,              0.4535,             0.53928,             0.51237,             0.81707,             0.92425,             0.71334,             0.62897,             0.77209,             0.83778,             0.77176
                 148,            0.028334,           0.0044885,           0.0013211,              0.8063,             0.75208,             0.77693,             0.45026,            0.038929,           0.0047735,           0.0054386,            0.005149,            0.005149,            0.005149,             0.47111,             0.54311,              0.3093,             0.23993,             0.46439,             0.58816,             0.53583,             0.82801,             0.92615,             0.71206,             0.60489,             0.77025,             0.82767,             0.76947
                 149,            0.029172,           0.0047399,           0.0012608,             0.82038,             0.74171,             0.78453,             0.43963,            0.039781,           0.0047916,           0.0058043,            0.005116,            0.005116,            0.005116,             0.46319,             0.52675,             0.31884,             0.24772,             0.44539,              0.5318,             0.54374,             0.83487,             0.93056,             0.73274,             0.64866,             0.75803,             0.80362,             0.78325
                 150,            0.028939,           0.0045618,           0.0013993,             0.82639,             0.73009,             0.78208,             0.44077,            0.039428,           0.0047743,           0.0059726,            0.005083,            0.005083,            0.005083,             0.46388,             0.48029,             0.30719,             0.25457,             0.48468,             0.56086,             0.53392,             0.82934,              0.8985,             0.72777,             0.64158,             0.78124,             0.81117,             0.78497
                 151,            0.028782,           0.0046439,            0.001412,             0.79039,             0.74444,             0.77985,             0.44605,            0.039043,           0.0047676,            0.006033,             0.00505,             0.00505,             0.00505,             0.46152,             0.53076,             0.32508,              0.2483,             0.47115,             0.54838,             0.53714,             0.82141,             0.91999,             0.72141,             0.62943,             0.78822,             0.81132,              0.7672
                 152,            0.028474,           0.0048151,           0.0012806,             0.80524,             0.72696,             0.77356,             0.44065,            0.039243,           0.0048023,           0.0057065,            0.005017,            0.005017,            0.005017,             0.45449,             0.53187,             0.32542,             0.22178,             0.49242,             0.54132,             0.51727,             0.82559,              0.9234,             0.73374,             0.61153,             0.78463,             0.74994,             0.78612
                 153,            0.028744,           0.0045403,           0.0011567,              0.7548,             0.75505,             0.76854,             0.43822,            0.039092,           0.0048262,           0.0057207,            0.004984,            0.004984,            0.004984,             0.44117,             0.53057,             0.31365,             0.24421,             0.48471,             0.53621,             0.51705,             0.81573,             0.92377,             0.69316,             0.63368,             0.77392,             0.77649,             0.76305
                 154,             0.02786,            0.004544,           0.0012211,              0.8046,             0.74112,             0.77397,             0.43851,            0.038779,           0.0048615,           0.0058549,            0.004951,            0.004951,            0.004951,             0.45428,             0.52272,             0.32867,             0.25348,             0.47998,             0.52795,             0.50246,             0.82381,              0.9123,             0.75154,             0.63442,             0.76907,             0.75783,             0.76886
                 155,            0.028508,           0.0042715,           0.0011655,             0.81462,             0.73057,             0.77726,              0.4492,            0.039067,           0.0048838,           0.0055696,            0.004918,            0.004918,            0.004918,             0.45581,             0.53456,             0.32698,             0.24688,             0.49871,             0.54245,               0.539,             0.82402,             0.92084,              0.7368,             0.61636,             0.77866,              0.7706,             0.79353
                 156,            0.028438,           0.0045917,           0.0010973,             0.84348,             0.71903,             0.77569,             0.44664,            0.038871,           0.0049086,           0.0054451,            0.004885,            0.004885,            0.004885,              0.4667,             0.53853,             0.32497,             0.25251,             0.49289,             0.52027,              0.5306,             0.82034,              0.9157,             0.72946,             0.61875,             0.77915,             0.76192,             0.80451
                 157,            0.028256,           0.0044347,           0.0012357,             0.80285,             0.75831,              0.7788,             0.44222,            0.038878,           0.0048693,           0.0053481,            0.004852,            0.004852,            0.004852,             0.46341,             0.51759,             0.33656,             0.23161,              0.4812,             0.53955,             0.52559,             0.82097,             0.90813,             0.74428,             0.63342,             0.78224,              0.7749,             0.78764
                 158,            0.028612,           0.0046158,           0.0010461,             0.79296,             0.74533,             0.77719,              0.4401,            0.039573,           0.0048819,           0.0052443,            0.004819,            0.004819,            0.004819,             0.45539,             0.50889,             0.33009,             0.24583,             0.47309,             0.54831,             0.51911,             0.81729,             0.91816,             0.75188,             0.60129,             0.77562,             0.78338,             0.79267
