               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/fish_mAP,metrics/jellyfish_mAP, metrics/penguin_mAP,  metrics/puffin_mAP,   metrics/shark_mAP,metrics/starfish_mAP,metrics/stingray_mAP, metrics/fish_mAP_50,metrics/jellyfish_mAP_50,metrics/penguin_mAP_50,metrics/puffin_mAP_50,metrics/shark_mAP_50,metrics/starfish_mAP_50,metrics/stingray_mAP_50
                  48,            0.033547,           0.0048968,           0.0025353,             0.81626,             0.72944,             0.77487,             0.45638,             0.03941,           0.0046862,           0.0053777,            0.008449,            0.008449,            0.008449,             0.44822,             0.53182,             0.31086,             0.30022,             0.51292,             0.57831,             0.51229,             0.82409,             0.93386,             0.67429,             0.61495,             0.74422,              0.8037,             0.82898
                  49,            0.031849,           0.0046035,           0.0025755,             0.77588,             0.73199,             0.75368,              0.4522,            0.038296,           0.0046068,           0.0055694,            0.008416,            0.008416,            0.008416,             0.48209,             0.56622,              0.3075,             0.19868,             0.50193,             0.60036,             0.50864,             0.84201,             0.95388,             0.67768,             0.40358,             0.75804,             0.83861,             0.80197
                  50,            0.032646,           0.0048646,           0.0024924,             0.82749,             0.73462,             0.77933,             0.46434,            0.037426,           0.0046101,           0.0059898,            0.008383,            0.008383,            0.008383,             0.48334,             0.56633,              0.3399,             0.28953,             0.48269,             0.60623,             0.48238,             0.83582,             0.95496,             0.71342,             0.58265,             0.76123,             0.86091,             0.74632
                  51,            0.032797,           0.0048153,           0.0026412,             0.81046,             0.76983,             0.78814,             0.44519,            0.039451,           0.0046045,           0.0056615,             0.00835,             0.00835,             0.00835,             0.46984,             0.44578,             0.28545,              0.3223,             0.48108,             0.60405,             0.50785,             0.83612,             0.87845,             0.68198,             0.71521,             0.75758,             0.87381,             0.77381
                  52,            0.032643,           0.0047004,           0.0027016,             0.82511,             0.72937,             0.77556,             0.45868,             0.03873,           0.0046652,           0.0057485,            0.008317,            0.008317,            0.008317,             0.46504,             0.53523,             0.32488,             0.28861,             0.44407,             0.64028,             0.51267,             0.84107,             0.93418,             0.67569,             0.61731,             0.75402,             0.85174,             0.75493
                  53,            0.032321,           0.0046817,           0.0025419,             0.79207,             0.70562,             0.75227,             0.44448,            0.040852,           0.0046116,           0.0064853,            0.008284,            0.008284,            0.008284,             0.45369,             0.45466,             0.32867,             0.28376,             0.46523,             0.63867,             0.48671,             0.83488,             0.90299,               0.704,             0.56184,             0.71994,             0.82198,             0.72026
                  54,            0.032548,           0.0045792,           0.0025865,              0.8202,             0.73759,             0.76499,             0.46025,            0.037885,           0.0045605,           0.0054232,            0.008251,            0.008251,            0.008251,             0.49252,             0.58738,             0.31922,             0.26335,             0.47341,             0.63131,             0.45459,              0.8535,             0.96432,             0.67999,             0.56296,             0.72283,             0.82187,             0.74945
                  55,            0.033246,           0.0051177,           0.0025001,             0.83675,             0.74906,             0.79158,             0.47203,            0.037747,           0.0045458,           0.0056797,            0.008218,            0.008218,            0.008218,             0.49756,             0.52101,               0.318,               0.305,             0.51714,             0.65934,             0.48614,             0.85891,             0.95151,             0.68467,             0.65431,             0.76724,             0.85523,             0.76916
                  56,            0.032709,           0.0047055,           0.0023494,             0.82932,             0.74594,             0.79186,             0.46412,            0.038327,           0.0046965,           0.0056363,            0.008185,            0.008185,            0.008185,             0.46274,              0.5825,             0.32538,             0.31447,             0.48047,              0.5701,             0.51318,             0.83405,             0.95986,             0.72018,             0.66047,              0.7717,             0.80316,             0.79362
                  57,             0.03231,           0.0046641,           0.0024162,             0.86884,             0.69611,             0.75552,             0.44933,            0.039893,           0.0047379,           0.0059325,            0.008152,            0.008152,            0.008152,             0.47612,              0.5001,             0.31065,             0.25501,             0.47077,             0.63847,             0.49417,             0.84717,              0.9429,              0.6921,             0.47484,             0.74227,             0.81908,             0.77026
                  58,            0.032267,           0.0047693,           0.0022151,             0.84476,             0.70143,             0.77538,             0.45857,            0.038943,           0.0047161,           0.0055248,            0.008119,            0.008119,            0.008119,             0.45228,             0.56618,             0.32407,             0.30669,             0.46509,             0.61699,             0.47866,             0.82496,             0.95949,             0.71853,             0.64247,             0.73124,             0.82231,             0.72865
                  59,            0.031282,            0.004457,           0.0024396,             0.80266,             0.74303,             0.77491,             0.46711,            0.037536,           0.0046904,           0.0059319,            0.008086,            0.008086,            0.008086,             0.47216,             0.53892,             0.29895,             0.29709,             0.46764,             0.69298,             0.50202,              0.8303,             0.95241,             0.67613,             0.61863,             0.72248,             0.86686,             0.75756
                  60,            0.031407,            0.004433,           0.0024241,              0.8241,             0.72477,             0.76397,             0.46021,            0.038575,           0.0046476,           0.0058025,            0.008053,            0.008053,            0.008053,             0.47156,             0.56721,             0.29195,             0.28574,             0.43036,             0.63773,             0.53694,             0.83577,             0.93019,             0.71047,             0.60416,             0.69355,             0.82679,             0.74683
                  61,            0.030893,           0.0048736,           0.0021759,             0.79047,              0.7544,             0.78198,             0.46516,            0.037721,           0.0047504,           0.0056812,             0.00802,             0.00802,             0.00802,             0.47644,              0.5266,             0.31126,             0.28334,             0.45704,             0.65644,             0.54504,             0.81801,             0.93012,             0.67239,             0.67313,             0.74337,             0.86833,              0.7685
