               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/fish_mAP,metrics/jellyfish_mAP, metrics/penguin_mAP,  metrics/puffin_mAP,   metrics/shark_mAP,metrics/starfish_mAP,metrics/stingray_mAP, metrics/fish_mAP_50,metrics/jellyfish_mAP_50,metrics/penguin_mAP_50,metrics/puffin_mAP_50,metrics/shark_mAP_50,metrics/starfish_mAP_50,metrics/stingray_mAP_50
                  79,            0.036686,            0.042191,           0.0026488,              0.8215,             0.70756,             0.75857,             0.41777,            0.040934,            0.049496,           0.0062249,            0.007426,            0.007426,            0.007426,             0.43168,             0.55726,             0.32466,             0.22914,             0.39788,             0.47532,             0.50847,             0.80361,              0.9515,             0.72103,             0.54848,             0.71466,             0.77984,             0.79088
                  80,            0.034788,            0.042871,           0.0025889,             0.80007,             0.71319,             0.75255,             0.41626,            0.040766,            0.049036,           0.0060796,            0.007393,            0.007393,            0.007393,             0.44238,             0.56486,             0.30216,             0.25705,             0.38523,             0.49109,             0.47105,             0.81448,             0.94346,             0.67093,              0.5904,             0.67787,             0.79422,              0.7765
                  81,            0.035722,            0.043573,           0.0026362,             0.84195,             0.72492,             0.77718,             0.44177,            0.040728,            0.049147,           0.0058202,             0.00736,             0.00736,             0.00736,             0.45054,             0.56204,             0.31417,             0.25086,             0.43979,             0.55406,             0.52092,             0.81664,             0.95475,             0.70646,             0.57129,              0.7689,              0.8214,             0.80082
                  82,            0.034517,            0.045463,           0.0023153,             0.81532,             0.74163,             0.78505,             0.43975,             0.04035,            0.047951,            0.005394,            0.007327,            0.007327,            0.007327,             0.44793,             0.55468,             0.33239,             0.26962,             0.43748,             0.49994,             0.53624,             0.83579,             0.93667,             0.72143,             0.57506,             0.77616,             0.81298,             0.83727
                  83,             0.03491,            0.043652,           0.0025393,             0.79928,             0.74292,             0.77653,             0.41171,            0.041531,            0.049604,           0.0060869,            0.007294,            0.007294,            0.007294,             0.44143,             0.47193,             0.32726,             0.24376,             0.46122,             0.46204,             0.47435,              0.8224,             0.92167,              0.7301,             0.62302,             0.77285,              0.7466,             0.81904
                  84,             0.03515,            0.040655,            0.002279,             0.77012,             0.75252,             0.77573,             0.43813,            0.039963,             0.04867,           0.0060671,            0.007261,            0.007261,            0.007261,             0.44937,             0.54082,              0.3376,             0.28004,              0.4603,              0.5041,             0.49464,             0.80931,             0.92449,             0.70345,             0.62654,             0.78117,             0.76934,             0.81577
                  85,            0.034739,            0.043372,           0.0027212,             0.81256,             0.72641,             0.76888,             0.43143,            0.041413,             0.04851,           0.0061475,            0.007228,            0.007228,            0.007228,             0.44703,             0.48745,             0.32922,             0.26403,              0.4506,             0.51715,             0.52456,             0.83608,             0.90087,             0.71226,             0.57515,             0.75007,             0.79549,             0.81228
                  86,            0.034892,            0.046501,           0.0024971,             0.78868,             0.75192,             0.76979,             0.42938,            0.040167,            0.047459,           0.0060552,            0.007195,            0.007195,            0.007195,             0.47012,              0.5448,             0.31743,             0.26063,             0.38545,             0.53549,             0.49175,             0.83172,             0.92979,             0.70573,             0.58229,             0.72192,              0.8406,             0.77644
                  87,            0.034391,            0.044779,           0.0022524,             0.79095,             0.71707,             0.75049,             0.41001,            0.041209,             0.04921,            0.006048,            0.007162,            0.007162,            0.007162,              0.4579,             0.46244,             0.30466,             0.21831,             0.40292,             0.50468,             0.51914,             0.82511,             0.91009,             0.71447,             0.55843,             0.63218,             0.81152,             0.80161
                  88,             0.03386,            0.047087,           0.0024718,             0.81072,             0.70696,             0.76393,             0.43433,            0.041143,            0.047884,           0.0056661,            0.007129,            0.007129,            0.007129,              0.4509,             0.55962,              0.3521,             0.24284,             0.43544,             0.50164,             0.49778,              0.8183,             0.94028,             0.75094,             0.52355,             0.75813,             0.80653,             0.74973
                  89,            0.034294,            0.046062,           0.0022118,             0.82806,             0.72154,             0.78208,             0.45261,            0.039973,            0.048687,           0.0057915,            0.007096,            0.007096,            0.007096,              0.4618,             0.54099,             0.35528,             0.25135,             0.46456,             0.55363,             0.54068,             0.82257,             0.92824,             0.76653,             0.58546,             0.77305,             0.81781,             0.78088
                  90,            0.033283,            0.042803,           0.0026448,             0.79931,             0.71358,             0.75869,             0.42626,            0.040943,            0.050804,           0.0060208,            0.007063,            0.007063,            0.007063,             0.44983,             0.54621,             0.31764,              0.2056,              0.4574,             0.56203,             0.44513,             0.82044,             0.92664,                0.72,             0.55393,             0.76916,             0.79184,             0.72882
                  91,            0.033344,            0.042719,           0.0022632,             0.78507,             0.68599,             0.74199,             0.42389,            0.040676,             0.05052,           0.0066228,             0.00703,             0.00703,             0.00703,             0.46085,              0.5278,             0.33412,             0.18898,             0.42465,             0.56397,             0.46682,             0.82256,             0.92084,             0.72579,             0.46311,             0.74577,             0.77556,             0.74033
                  92,            0.033786,            0.042107,           0.0022168,             0.76468,             0.73269,             0.76473,             0.42533,            0.040704,            0.051689,           0.0068793,            0.006997,            0.006997,            0.006997,             0.44401,             0.53636,             0.35175,             0.24963,             0.39504,             0.51404,             0.48647,             0.80486,              0.9299,             0.75262,             0.60172,             0.75673,             0.76165,             0.74564
                  93,             0.03435,             0.04374,           0.0021264,             0.76907,             0.70667,             0.75587,             0.41083,            0.041814,            0.052313,           0.0064691,            0.006964,            0.006964,            0.006964,             0.43606,             0.46025,             0.33087,             0.25578,             0.41733,             0.51301,             0.46252,              0.7987,             0.89442,             0.73337,             0.60712,             0.74178,             0.73888,             0.77679
                  94,            0.034659,            0.044634,           0.0023372,              0.8226,             0.67879,             0.76255,             0.42586,            0.040826,            0.052561,           0.0068124,            0.006931,            0.006931,            0.006931,             0.44486,             0.49046,             0.34748,              0.2742,             0.40816,             0.51166,              0.5042,             0.79958,             0.90114,             0.73446,              0.6248,             0.75957,             0.76545,             0.75283
                  95,            0.033707,            0.042659,           0.0020889,             0.84917,              0.6652,             0.74445,             0.42464,            0.041481,            0.053621,           0.0063745,            0.006898,            0.006898,            0.006898,             0.45296,             0.49726,             0.31823,             0.18372,             0.44628,             0.52682,             0.54723,             0.80968,             0.91849,             0.71287,              0.4121,             0.79268,             0.77033,             0.79499
                  96,            0.032499,            0.041272,           0.0022014,             0.78772,             0.71989,             0.75072,             0.43266,            0.040528,            0.050934,           0.0061787,            0.006865,            0.006865,            0.006865,             0.44409,             0.54701,             0.33323,             0.19199,             0.46247,             0.52531,             0.52449,             0.80783,             0.92423,             0.74852,             0.42277,             0.79949,             0.76682,             0.78538
                  97,            0.033693,            0.043702,           0.0020245,             0.78662,             0.74946,             0.76958,             0.43804,            0.040885,            0.049801,           0.0061877,            0.006832,            0.006832,            0.006832,             0.43687,             0.52313,              0.3149,             0.24802,             0.46687,             0.54576,              0.5307,             0.80764,             0.92029,             0.73501,             0.58461,             0.78522,             0.78315,             0.77113
                  98,            0.033783,            0.043091,           0.0022088,             0.77622,             0.72987,             0.76154,             0.43747,            0.041585,            0.050591,            0.005511,            0.006799,            0.006799,            0.006799,             0.43839,             0.56185,             0.30691,             0.21491,             0.47537,               0.523,             0.54184,             0.80454,             0.92916,             0.72576,              0.5417,             0.77969,             0.77465,              0.7753
                  99,            0.032344,            0.040756,           0.0022954,             0.78701,             0.72627,             0.76203,             0.43399,            0.041268,            0.049936,           0.0054051,            0.006766,            0.006766,            0.006766,             0.44441,             0.54016,             0.30969,             0.25191,             0.47232,             0.54586,             0.47358,             0.80848,             0.91526,              0.7018,             0.58624,             0.76277,             0.80684,             0.75285
                 100,            0.033865,            0.044582,           0.0020861,             0.77555,             0.72927,             0.76584,             0.43155,            0.040865,            0.049854,           0.0057655,            0.006733,            0.006733,            0.006733,             0.45803,              0.5589,             0.33409,             0.25761,              0.4381,             0.46475,             0.50936,             0.82342,             0.91839,             0.73593,             0.58334,             0.75574,             0.79096,             0.75308
                 101,            0.032671,             0.04175,           0.0021222,             0.83434,             0.71282,             0.77871,             0.41962,             0.04192,            0.050781,           0.0059813,              0.0067,              0.0067,              0.0067,             0.45398,             0.45686,             0.33543,             0.26409,             0.44958,             0.48138,             0.49604,             0.81819,             0.91612,             0.75174,             0.61509,             0.75469,             0.80675,             0.78839
                 102,            0.033907,            0.042329,           0.0022145,             0.78118,             0.72414,             0.76477,             0.42325,            0.040934,            0.050587,            0.006112,            0.006667,            0.006667,            0.006667,             0.44288,             0.56119,             0.33756,             0.24663,             0.45061,             0.45958,             0.46426,             0.80312,             0.92377,             0.74601,             0.57684,             0.77192,             0.78441,             0.74733
                 103,             0.03325,            0.043395,           0.0018876,             0.78344,             0.72975,             0.76571,             0.42405,            0.040727,            0.049295,           0.0058476,            0.006634,            0.006634,            0.006634,               0.457,             0.52628,             0.31537,             0.22943,             0.48291,             0.51917,             0.43815,             0.82735,             0.93078,             0.71581,             0.54624,             0.77825,             0.78889,             0.77268
                 104,            0.033039,            0.041447,            0.002141,             0.80366,             0.71532,             0.77328,             0.43639,            0.040406,            0.050558,           0.0065097,            0.006601,            0.006601,            0.006601,             0.45489,             0.53384,             0.34164,              0.2321,             0.45934,             0.53268,             0.50028,             0.81741,             0.92066,             0.75606,              0.5635,             0.78807,             0.79394,             0.77329
                 105,            0.032966,            0.043156,           0.0023516,             0.77068,             0.74486,             0.77527,             0.43712,            0.040439,            0.048975,           0.0064731,            0.006568,            0.006568,            0.006568,             0.45957,             0.54975,             0.32577,             0.25012,             0.45463,             0.52014,             0.49987,             0.81215,             0.93322,             0.74558,             0.60414,             0.76362,             0.80636,             0.76183
                 106,            0.032505,            0.042668,           0.0019877,             0.80927,             0.69734,             0.75732,             0.42242,            0.041333,            0.050369,           0.0064002,            0.006535,            0.006535,            0.006535,             0.43638,             0.54394,             0.31575,             0.24657,             0.45992,             0.49862,             0.45575,                0.82,             0.93127,             0.72614,             0.57648,             0.74861,              0.7709,             0.72785
                 107,            0.031901,            0.042408,           0.0019472,             0.78788,             0.74203,             0.77865,             0.44482,            0.040988,            0.049463,           0.0060379,            0.006502,            0.006502,            0.006502,              0.4517,             0.53324,              0.3501,             0.24374,             0.48761,             0.53158,             0.51578,             0.82693,             0.92248,             0.75342,              0.6152,             0.78243,             0.80293,             0.74717
                 108,            0.033086,            0.043106,           0.0019354,             0.74982,             0.75417,             0.76801,             0.44186,            0.041546,            0.050148,           0.0065075,            0.006469,            0.006469,            0.006469,             0.43918,             0.56068,             0.30686,             0.27636,             0.50324,             0.52042,             0.48627,             0.80845,             0.93445,             0.69865,             0.63157,             0.78064,              0.7766,              0.7457
                 109,            0.032862,            0.040731,           0.0019207,             0.81465,             0.72547,             0.77209,             0.44239,            0.041366,            0.049137,           0.0060624,            0.006436,            0.006436,            0.006436,             0.44238,              0.5181,             0.32347,             0.26399,             0.46771,             0.56903,             0.51204,             0.82112,             0.90969,             0.72486,             0.63533,             0.75164,             0.80103,             0.76096
                 110,            0.032557,            0.043937,           0.0019551,             0.84721,             0.71135,             0.77069,              0.4454,            0.040495,            0.050907,           0.0057386,            0.006403,            0.006403,            0.006403,              0.4495,             0.56089,             0.35671,             0.24598,             0.45349,             0.53334,             0.51792,             0.82184,             0.91508,             0.75053,             0.57688,             0.77748,             0.76217,             0.79088
                 111,            0.032331,            0.041574,           0.0021385,             0.79045,             0.74348,             0.77108,             0.43834,             0.04086,             0.04966,           0.0053157,             0.00637,             0.00637,             0.00637,             0.44658,             0.51878,             0.32982,             0.23522,             0.47604,             0.54575,             0.51616,              0.8264,             0.91643,              0.7579,             0.56469,             0.77641,             0.77237,             0.78337
                 112,            0.031874,            0.039903,           0.0018413,             0.80686,             0.74193,             0.77447,             0.44412,            0.040272,            0.050323,           0.0059125,            0.006337,            0.006337,            0.006337,             0.45805,             0.56254,             0.33395,             0.25528,             0.42535,             0.53861,             0.53503,             0.81656,             0.94235,             0.73856,             0.60097,              0.7654,             0.76795,             0.78952
                 113,            0.032399,            0.040747,           0.0019481,             0.81757,             0.71054,             0.77243,             0.45034,            0.040546,            0.050035,           0.0062957,            0.006304,            0.006304,            0.006304,             0.44203,             0.53706,             0.34996,             0.24477,              0.4675,             0.55011,             0.56096,             0.82629,             0.93554,             0.72129,             0.57032,             0.76719,             0.79165,             0.79474
                 114,            0.032014,            0.041856,           0.0018187,             0.80256,             0.72995,             0.77307,             0.44759,             0.04031,            0.051264,           0.0060425,            0.006271,            0.006271,            0.006271,             0.45405,             0.54573,             0.33902,             0.22641,             0.45682,             0.55752,             0.55359,             0.81468,             0.92222,             0.72747,             0.53651,             0.76775,             0.79825,             0.84459
                 115,            0.031616,            0.041977,           0.0019585,             0.81695,             0.71341,             0.76686,             0.44262,            0.039766,            0.052788,           0.0060878,            0.006238,            0.006238,            0.006238,             0.46147,             0.51991,             0.32759,             0.20704,             0.47787,             0.57759,             0.52685,             0.81175,             0.93224,               0.708,             0.52079,             0.78056,              0.8131,             0.80157
                 116,            0.031234,            0.040655,           0.0018921,              0.8285,             0.67658,             0.76224,             0.44001,            0.040517,            0.052027,           0.0057742,            0.006205,            0.006205,            0.006205,             0.45463,             0.51561,             0.32268,             0.22253,             0.45792,             0.57139,             0.53528,              0.8198,             0.90008,             0.71745,             0.50631,             0.78451,             0.80421,             0.80331
                 117,            0.032225,            0.041131,           0.0017762,              0.8172,             0.69663,             0.76051,             0.44915,            0.040372,             0.05039,           0.0065434,            0.006172,            0.006172,            0.006172,             0.45054,             0.55785,             0.33582,             0.22029,             0.47005,             0.58834,             0.52118,             0.83622,             0.91852,             0.74348,             0.49891,             0.72673,             0.80188,             0.79783
                 118,            0.030912,            0.039748,           0.0019359,             0.79638,             0.72426,             0.76689,             0.42905,            0.040895,            0.050587,           0.0059144,            0.006139,            0.006139,            0.006139,             0.46412,             0.51654,             0.30856,              0.2465,             0.45904,             0.50632,             0.50229,             0.83366,             0.91747,             0.72872,             0.56762,             0.74325,              0.7833,              0.7942
                 119,            0.031244,            0.042211,           0.0018099,             0.83587,             0.70333,             0.76612,             0.44057,            0.039735,            0.050919,           0.0063715,            0.006106,            0.006106,            0.006106,             0.46949,             0.53813,             0.31345,             0.26493,             0.48721,             0.51044,             0.50032,             0.81439,             0.94217,             0.72855,             0.60374,             0.76552,             0.70297,             0.80553
                 120,            0.030975,            0.041528,           0.0018953,             0.80274,             0.70866,             0.76681,             0.43616,            0.039913,            0.051052,            0.006488,            0.006073,            0.006073,            0.006073,             0.46042,             0.50158,             0.34852,              0.2425,             0.44163,             0.56893,             0.48958,             0.81851,             0.92299,             0.75589,             0.56312,             0.75492,             0.76888,             0.78338
                 121,            0.030708,            0.039412,           0.0020858,              0.8066,             0.73606,             0.78041,             0.45055,             0.03989,             0.05022,           0.0058319,             0.00604,             0.00604,             0.00604,             0.46331,              0.5286,             0.33583,             0.28009,             0.45221,             0.59309,             0.50075,             0.81744,              0.9121,             0.74075,             0.64128,             0.75884,             0.80203,             0.79044
                 122,            0.030924,            0.039462,           0.0016758,             0.79717,             0.74075,             0.77574,             0.44326,            0.040474,             0.05068,           0.0060344,            0.006007,            0.006007,            0.006007,             0.44608,             0.55998,              0.3084,             0.27973,             0.45966,             0.56814,             0.48081,             0.80163,             0.93232,             0.71045,              0.6488,             0.77211,             0.79571,              0.7692
                 123,            0.031793,            0.041361,           0.0018884,             0.82752,             0.70391,             0.76334,             0.43609,            0.040752,            0.051975,           0.0060233,            0.005974,            0.005974,            0.005974,             0.44122,              0.5152,              0.3292,              0.2509,             0.43332,               0.581,              0.5018,             0.82072,             0.91754,             0.70947,             0.56513,             0.74458,             0.80376,             0.78217
                 124,            0.031299,            0.040496,           0.0018228,             0.82711,             0.69432,             0.76122,             0.43199,            0.041339,            0.052914,           0.0064477,            0.005941,            0.005941,            0.005941,              0.4374,             0.51177,             0.31165,             0.25075,             0.43133,             0.56336,             0.51763,             0.79614,             0.92192,             0.69532,             0.60463,             0.72949,             0.79967,             0.78133
                 125,            0.031587,            0.041313,           0.0020915,             0.82877,             0.71936,             0.76805,             0.43302,             0.04072,            0.052794,           0.0064913,            0.005908,            0.005908,            0.005908,             0.44901,             0.55481,             0.31758,             0.22934,             0.44123,             0.52456,             0.51458,             0.79656,             0.93673,             0.70689,             0.58499,             0.76592,             0.77304,             0.81225
                 126,            0.031808,            0.040917,            0.001792,             0.79899,              0.7203,             0.76174,             0.44252,            0.040144,            0.051224,           0.0068283,            0.005875,            0.005875,            0.005875,             0.44745,             0.54403,             0.33687,              0.2548,             0.47653,             0.54189,             0.49608,             0.80317,             0.90944,             0.72843,             0.57808,             0.76258,             0.79541,             0.75506
                 127,            0.030553,            0.038819,            0.001629,             0.80243,             0.74162,             0.77372,             0.44861,            0.039703,            0.049875,           0.0065873,            0.005842,            0.005842,            0.005842,             0.46301,             0.54676,             0.33902,             0.27123,             0.46865,             0.55035,             0.50125,              0.8274,             0.91855,             0.72953,             0.60986,             0.76809,             0.78733,             0.77527
                 128,            0.030901,            0.038537,           0.0016727,             0.81929,             0.72232,             0.77443,             0.44509,            0.040594,            0.051491,           0.0065858,            0.005809,            0.005809,            0.005809,             0.45086,             0.49621,             0.35633,             0.25559,             0.47376,             0.55458,             0.52829,             0.81552,             0.91076,              0.7532,             0.58932,             0.75957,             0.78656,             0.80611
                 129,             0.03196,            0.041491,           0.0018263,              0.8107,             0.71967,             0.76243,             0.43891,            0.040363,             0.05121,           0.0066994,            0.005776,            0.005776,            0.005776,             0.46227,             0.56653,             0.34018,             0.26767,             0.43118,             0.49225,              0.5123,             0.82014,             0.93024,             0.72086,             0.55456,             0.73309,             0.77468,             0.80342
                 130,            0.031595,            0.041694,           0.0017268,             0.83156,              0.7166,             0.76575,             0.44152,            0.040221,            0.050014,           0.0063444,            0.005743,            0.005743,            0.005743,             0.46548,              0.5069,             0.33118,             0.23918,             0.46101,              0.5468,             0.54011,             0.81981,             0.91178,             0.72926,             0.57305,             0.76594,               0.778,             0.78244
                 131,             0.03081,            0.041193,           0.0017812,             0.82068,             0.72986,             0.77554,              0.4507,            0.039851,            0.050585,           0.0060802,             0.00571,             0.00571,             0.00571,              0.4654,             0.54186,              0.3312,             0.26455,             0.48075,             0.53715,             0.53402,             0.82141,             0.92569,              0.7359,             0.62562,             0.75934,             0.76847,             0.79233
                 132,            0.030945,            0.041039,           0.0017352,             0.81323,             0.73933,             0.78873,             0.45318,            0.040031,            0.049675,           0.0063187,            0.005677,            0.005677,            0.005677,             0.47052,             0.52843,             0.32965,             0.27441,             0.46509,             0.55453,             0.54967,             0.82937,             0.93244,             0.74463,             0.64561,             0.76156,             0.80257,             0.80493
                 133,            0.030086,            0.040833,            0.001667,             0.83027,             0.70897,             0.77256,             0.45157,            0.039989,            0.050329,           0.0060273,            0.005644,            0.005644,            0.005644,             0.46051,             0.53761,             0.33625,             0.26941,             0.48753,             0.56223,             0.50745,             0.82111,             0.94015,             0.72693,             0.59345,             0.77916,              0.7888,              0.7583
                 134,            0.030438,            0.040246,           0.0018465,             0.82812,             0.72109,             0.77448,             0.45401,             0.03988,            0.050253,           0.0062483,            0.005611,            0.005611,            0.005611,             0.46147,             0.53591,             0.33101,              0.2899,             0.49344,             0.57756,             0.48875,             0.82615,             0.93603,             0.72154,              0.6228,             0.78573,             0.78284,             0.74625
                 135,            0.030256,            0.042016,           0.0015556,             0.84694,             0.71376,             0.76865,              0.4482,            0.040352,            0.052431,           0.0061011,            0.005578,            0.005578,            0.005578,             0.45689,             0.57734,             0.34499,             0.22441,             0.47579,             0.55828,             0.49968,             0.81365,             0.94696,             0.75235,             0.49584,             0.77145,             0.80432,             0.79596
                 136,            0.030543,            0.041187,           0.0014534,             0.83976,             0.69511,             0.76243,             0.44765,            0.040696,            0.052755,           0.0061942,            0.005545,            0.005545,            0.005545,             0.45207,              0.5471,             0.34848,             0.23407,             0.47808,             0.53687,             0.53687,             0.81771,             0.92363,             0.73585,             0.51849,             0.76166,             0.77434,             0.80535
                 137,            0.030367,            0.040033,            0.001741,             0.82466,             0.70432,              0.7656,             0.45546,            0.039674,            0.052969,           0.0069427,            0.005512,            0.005512,            0.005512,             0.46206,             0.57369,              0.3593,             0.24268,             0.46094,             0.55809,             0.53142,              0.8117,             0.92845,             0.73827,              0.5145,              0.7787,             0.79833,             0.78921
                 138,            0.029826,            0.042249,           0.0015722,             0.77895,             0.74593,             0.76301,             0.45475,            0.039332,            0.051954,           0.0073168,            0.005479,            0.005479,            0.005479,             0.46669,             0.58082,             0.35447,             0.24129,             0.47368,             0.54872,             0.51757,             0.81463,             0.92924,             0.75362,             0.49928,             0.77301,             0.79161,             0.77969
                 139,            0.030772,            0.042498,           0.0015964,             0.82202,             0.70758,             0.77225,             0.44915,            0.040116,            0.051964,           0.0075125,            0.005446,            0.005446,            0.005446,             0.45787,             0.55507,             0.34186,             0.22938,             0.46344,             0.56101,             0.53541,              0.8249,             0.94021,              0.7536,             0.52891,              0.7635,             0.78221,             0.81241
                 140,            0.029963,            0.039753,           0.0016738,             0.78158,             0.74066,             0.77254,             0.44643,            0.040151,            0.051443,           0.0068817,            0.005413,            0.005413,            0.005413,              0.4588,             0.53993,             0.33708,              0.2501,             0.46303,             0.54236,              0.5337,             0.82524,             0.93275,             0.72846,             0.56987,             0.75082,             0.77575,             0.82489
                 141,            0.030098,            0.040181,           0.0018481,             0.80743,             0.73176,             0.77503,             0.44855,            0.040144,            0.051085,           0.0064624,             0.00538,             0.00538,             0.00538,             0.46327,             0.53149,             0.34173,             0.26267,             0.46711,             0.54361,             0.52992,             0.82097,             0.92364,             0.72167,             0.59961,             0.77952,             0.77954,             0.80027
                 142,            0.029989,            0.040646,           0.0014955,             0.76706,             0.75177,              0.7731,             0.45705,            0.040032,            0.050583,            0.006164,            0.005347,            0.005347,            0.005347,             0.45966,             0.54904,             0.34011,             0.25517,             0.46828,              0.5951,             0.53197,              0.8172,             0.92601,             0.72521,             0.56539,             0.77543,             0.80606,              0.7964
                 143,            0.029912,            0.041077,           0.0016824,             0.80304,             0.74573,              0.7734,             0.44888,            0.039793,            0.051752,           0.0061293,            0.005314,            0.005314,            0.005314,             0.45238,             0.54932,             0.35481,             0.24817,             0.43531,             0.59056,             0.51161,             0.80526,             0.92305,             0.75364,             0.56877,             0.77252,             0.80676,             0.78383
                 144,            0.029868,            0.037853,           0.0016798,             0.80339,             0.75134,             0.77365,             0.44723,            0.040481,            0.052591,           0.0058908,            0.005281,            0.005281,            0.005281,              0.4618,             0.53709,             0.32434,             0.25663,             0.45562,              0.5596,             0.53552,              0.8094,             0.93129,             0.71435,              0.6113,             0.78045,             0.76646,             0.80227
                 145,            0.028959,            0.040776,           0.0015752,             0.78261,             0.77792,             0.78485,             0.45723,             0.03958,            0.051733,           0.0056261,            0.005248,            0.005248,            0.005248,             0.46532,             0.56083,             0.33383,             0.29239,             0.45901,             0.57246,             0.51675,             0.80699,             0.93416,               0.722,             0.63932,             0.78542,             0.79478,             0.81128
                 146,            0.029713,            0.040131,           0.0015934,             0.81856,             0.73556,             0.78116,              0.4496,             0.03984,             0.05162,           0.0059729,            0.005215,            0.005215,            0.005215,             0.46066,             0.54452,             0.32048,             0.24754,             0.47583,             0.57853,             0.51963,             0.82111,             0.91718,             0.71928,             0.60593,              0.7782,             0.80693,             0.81949
                 147,            0.029306,            0.039071,           0.0016438,             0.83049,             0.73142,             0.77658,             0.44593,            0.040086,            0.052507,           0.0062093,            0.005182,            0.005182,            0.005182,             0.46311,              0.5405,             0.34573,             0.19925,             0.46279,             0.53699,             0.57317,             0.83212,             0.92242,             0.72962,             0.53345,             0.77948,             0.80462,             0.83432
                 148,            0.028842,            0.038509,           0.0015299,             0.82508,             0.73926,             0.78244,             0.46066,            0.039837,            0.050699,           0.0058284,            0.005149,            0.005149,            0.005149,             0.46307,             0.51888,             0.33247,             0.25205,             0.48476,             0.59145,             0.58197,             0.83885,             0.90158,             0.72703,             0.58332,             0.77709,             0.81603,             0.83316
                 149,            0.029104,            0.040459,             0.00145,             0.82465,             0.75138,             0.77593,             0.45854,             0.04018,            0.051889,           0.0060088,            0.005116,            0.005116,            0.005116,             0.45503,             0.51955,             0.35761,             0.24531,             0.47574,             0.57409,             0.58241,              0.8269,             0.93282,             0.72279,             0.56693,             0.77249,             0.79821,             0.81138
                 150,            0.028737,            0.038855,           0.0015047,             0.81712,             0.72446,             0.77032,             0.44646,            0.040024,            0.052326,           0.0067003,            0.005083,            0.005083,            0.005083,             0.46045,             0.50654,              0.3396,             0.22985,             0.48208,             0.53118,             0.57549,             0.83419,             0.91232,             0.74187,              0.5117,             0.78391,             0.78071,             0.82751
                 151,             0.02932,            0.039257,           0.0014775,             0.78086,             0.74828,             0.77032,             0.44882,             0.04007,            0.052906,           0.0062124,             0.00505,             0.00505,             0.00505,             0.47475,             0.54453,              0.3383,             0.23384,             0.45436,             0.54862,             0.54735,             0.82138,             0.93199,             0.74085,             0.53105,             0.77251,             0.79032,             0.80415
                 152,            0.028805,            0.040815,           0.0012967,             0.82119,             0.73828,             0.77381,             0.45312,            0.040275,            0.052448,           0.0060135,            0.005017,            0.005017,            0.005017,             0.46544,             0.51826,             0.34432,             0.25987,             0.48221,             0.53386,             0.56792,             0.82445,             0.91486,             0.72409,             0.55396,             0.79853,             0.78917,             0.81158
                 153,            0.028763,            0.038391,           0.0014766,             0.78584,             0.77028,             0.78274,             0.45862,            0.039754,             0.05151,           0.0059865,            0.004984,            0.004984,            0.004984,             0.46649,             0.55353,             0.34129,             0.26115,              0.4831,             0.56334,             0.54144,             0.83009,             0.93916,             0.74909,             0.58095,             0.80148,             0.80526,             0.77313
                 154,            0.029283,             0.03919,            0.001394,             0.81968,             0.73008,             0.78444,             0.45823,            0.040445,            0.051468,            0.006239,            0.004951,            0.004951,            0.004951,             0.45249,             0.53545,             0.34504,             0.25245,             0.49612,             0.55495,              0.5711,             0.82722,             0.93219,             0.73409,             0.59631,             0.80091,             0.80562,             0.79471
                 155,            0.028386,            0.036176,           0.0014849,             0.80653,             0.72956,             0.77542,             0.45251,            0.039955,            0.052673,           0.0062358,            0.004918,            0.004918,            0.004918,             0.46755,              0.5639,             0.33726,             0.26121,             0.46588,             0.54669,             0.52507,             0.82749,             0.93615,             0.70457,             0.59523,             0.80141,             0.77621,             0.78686
                 156,            0.029252,            0.039052,           0.0013362,             0.79067,             0.74406,             0.77067,              0.4543,            0.040146,            0.051924,           0.0061964,            0.004885,            0.004885,            0.004885,             0.46658,             0.57085,              0.3347,             0.23816,              0.4615,             0.57318,             0.53511,             0.83833,             0.93703,             0.70976,             0.54634,             0.79074,             0.78779,             0.78468
                 157,            0.028444,            0.038006,           0.0014879,             0.79493,             0.74096,             0.76882,             0.45658,            0.040383,             0.05308,           0.0060989,            0.004852,            0.004852,            0.004852,             0.46277,             0.56929,             0.35415,             0.22582,             0.47072,             0.54493,             0.56835,             0.83131,              0.9377,             0.73624,             0.51669,             0.78153,             0.76894,              0.8093
                 158,            0.028937,            0.039592,           0.0012564,             0.83101,             0.69724,             0.76948,              0.4504,            0.040258,            0.053907,           0.0064165,            0.004819,            0.004819,            0.004819,             0.47261,             0.54944,             0.34789,             0.22023,             0.45663,             0.55072,             0.55531,             0.83044,             0.94152,             0.71973,             0.50996,             0.76645,             0.80019,             0.81806
                 159,            0.028143,            0.036849,           0.0016514,             0.79238,             0.72708,             0.75444,             0.44848,            0.040343,            0.053181,           0.0059522,            0.004786,            0.004786,            0.004786,             0.47111,             0.54822,             0.32886,             0.20667,             0.44803,             0.56987,              0.5666,             0.83721,              0.9341,             0.72287,             0.43871,              0.7531,             0.79017,             0.80489
